Kingdom,aa,n,count,type
Eukaryota,C,3,14,empirical
Eukaryota,C,4,0.02712179200171579,expected
Eukaryota,C,4,2,empirical
Eukaryota,C,5,0.0001727138810152917,expected
Eukaryota,C,5,1,empirical
Eukaryota,C,6,1.1040809672779545e-06,expected
Eukaryota,C,6,0,empirical
Eukaryota,C,7,7.0777121972611204e-09,expected
Eukaryota,C,7,0,empirical
Eukaryota,C,8,4.548131936341836e-11,expected
Eukaryota,C,8,0,empirical
Eukaryota,C,9,2.928629442131834e-13,expected
Eukaryota,C,9,0,empirical
Eukaryota,C,10,1.888984552610562e-15,expected
Eukaryota,C,10,0,empirical
Eukaryota,C,11,1.2200805164969213e-17,expected
Eukaryota,C,11,0,empirical
Eukaryota,C,12,7.890877656381778e-20,expected
Eukaryota,C,12,0,empirical
Eukaryota,C,13,5.108717366628378e-22,expected
Eukaryota,C,13,0,empirical
Eukaryota,C,14,3.3106257556734644e-24,expected
Eukaryota,C,14,0,empirical
Eukaryota,C,15,2.1474236540981316e-26,expected
Eukaryota,C,15,0,empirical
Eukaryota,C,16,1.394109212332044e-28,expected
Eukaryota,C,16,0,empirical
Eukaryota,C,17,9.057895862197498e-31,expected
Eukaryota,C,17,0,empirical
Eukaryota,C,18,5.889300103087999e-33,expected
Eukaryota,C,18,0,empirical
Eukaryota,C,19,3.8316260876341023e-35,expected
Eukaryota,C,19,0,empirical
Eukaryota,C,20,2.494419204047184e-37,expected
Eukaryota,C,20,0,empirical
Eukaryota,C,21,1.6249020246983818e-39,expected
Eukaryota,C,21,0,empirical
Eukaryota,C,22,1.0590755214097296e-41,expected
Eukaryota,C,22,0,empirical
Eukaryota,C,23,6.906565728418836e-44,expected
Eukaryota,C,23,0,empirical
Eukaryota,C,24,4.506349170487464e-46,expected
Eukaryota,C,24,0,empirical
Eukaryota,C,25,2.941801909705584e-48,expected
Eukaryota,C,25,0,empirical
Eukaryota,C,26,1.921363789807909e-50,expected
Eukaryota,C,26,0,empirical
Eukaryota,C,27,1.255429522807726e-52,expected
Eukaryota,C,27,0,empirical
Eukaryota,C,28,8.206137487786903e-55,expected
Eukaryota,C,28,0,empirical
Eukaryota,C,29,5.365904396093217e-57,expected
Eukaryota,C,29,0,empirical
Eukaryota,C,30,3.5099441394093226e-59,expected
Eukaryota,C,30,0,empirical
Eukaryota,C,31,2.296671416813462e-61,expected
Eukaryota,C,31,0,empirical
Eukaryota,C,32,1.5032204622379907e-63,expected
Eukaryota,C,32,0,empirical
Eukaryota,C,33,9.84157951034035e-66,expected
Eukaryota,C,33,0,empirical
Eukaryota,C,34,6.445186485623446e-68,expected
Eukaryota,C,34,0,empirical
Eukaryota,C,35,4.222028234262389e-70,expected
Eukaryota,C,35,0,empirical
Eukaryota,C,36,2.766398585576561e-72,expected
Eukaryota,C,36,0,empirical
Eukaryota,C,37,1.8130970259690728e-74,expected
Eukaryota,C,37,0,empirical
Eukaryota,C,38,1.188568858689213e-76,expected
Eukaryota,C,38,0,empirical
Eukaryota,C,39,7.79367736182529e-79,expected
Eukaryota,C,39,0,empirical
Eukaryota,C,40,5.111759585867818e-81,expected
Eukaryota,C,40,0,empirical
Eukaryota,C,41,3.353535736575207e-83,expected
Eukaryota,C,41,0,empirical
Eukaryota,C,42,2.2005720568619464e-85,expected
Eukaryota,C,42,0,empirical
Eukaryota,C,43,1.4443352891526606e-87,expected
Eukaryota,C,43,0,empirical
Eukaryota,C,44,9.481685018175449e-90,expected
Eukaryota,C,44,0,empirical
Eukaryota,C,45,6.225741903330236e-92,expected
Eukaryota,C,45,0,empirical
Eukaryota,C,46,4.0886772496936935e-94,expected
Eukaryota,C,46,0,empirical
Eukaryota,C,47,2.6857742467095007e-96,expected
Eukaryota,C,47,0,empirical
Eukaryota,C,48,1.764557504087806e-98,expected
Eukaryota,C,48,0,empirical
Eukaryota,C,49,1.1595241319479011e-100,expected
Eukaryota,C,49,0,empirical
Eukaryota,C,50,7.620755048312653e-103,expected
Eukaryota,C,50,0,empirical
Eukaryota,D,1,843980.630514639,expected
Eukaryota,D,1,772423,empirical
Eukaryota,D,2,45528.17444068563,expected
Eukaryota,D,2,61904,empirical
Eukaryota,D,3,2479.1854740001977,expected
Eukaryota,D,3,8872,empirical
Eukaryota,D,4,135.56924231562306,expected
Eukaryota,D,4,2159,empirical
Eukaryota,D,5,7.440139440833179,expected
Eukaryota,D,5,846,empirical
Eukaryota,D,6,0.4099323021233152,expected
Eukaryota,D,6,360,empirical
Eukaryota,D,7,0.022650557911009565,expected
Eukaryota,D,7,209,empirical
Eukaryota,D,8,0.0012546135659775204,expected
Eukaryota,D,8,117,empirical
Eukaryota,D,9,6.963839156095052e-05,expected
Eukaryota,D,9,57,empirical
Eukaryota,D,10,3.87199260967316e-06,expected
Eukaryota,D,10,31,empirical
Eukaryota,D,11,2.1558479990299117e-07,expected
Eukaryota,D,11,29,empirical
Eukaryota,D,12,1.201965338439675e-08,expected
Eukaryota,D,12,16,empirical
Eukaryota,D,13,6.708408985970383e-10,expected
Eukaryota,D,13,8,empirical
Eukaryota,D,14,3.7476487780306437e-11,expected
Eukaryota,D,14,5,empirical
Eukaryota,D,15,2.095615815420577e-12,expected
Eukaryota,D,15,4,empirical
Eukaryota,D,16,1.172837632407667e-13,expected
Eukaryota,D,16,3,empirical
Eukaryota,D,17,6.5693199899476654e-15,expected
Eukaryota,D,17,6,empirical
Eukaryota,D,18,3.682232219167402e-16,expected
Eukaryota,D,18,3,empirical
Eukaryota,D,19,2.0653170917880502e-17,expected
Eukaryota,D,19,3,empirical
Eukaryota,D,20,1.1591205882546098e-18,expected
Eukaryota,D,20,0,empirical
Eukaryota,D,21,6.509461506017887e-20,expected
Eukaryota,D,21,3,empirical
Eukaryota,D,22,3.6576672523184624e-21,expected
Eukaryota,D,22,0,empirical
Eukaryota,D,23,2.056362333396579e-22,expected
Eukaryota,D,23,0,empirical
Eukaryota,D,24,1.1567051695805134e-23,expected
Eukaryota,D,24,1,empirical
Eukaryota,D,25,6.509888245738944e-25,expected
Eukaryota,D,25,0,empirical
Eukaryota,D,26,3.6655082362895525e-26,expected
Eukaryota,D,26,0,empirical
Eukaryota,D,27,2.0648279947744226e-27,expected
Eukaryota,D,27,1,empirical
Eukaryota,D,28,1.1635844592681936e-28,expected
Eukaryota,D,28,0,empirical
Eukaryota,D,29,6.559490354126288e-30,expected
Eukaryota,D,29,0,empirical
Eukaryota,D,30,3.6991049255041725e-31,expected
Eukaryota,D,30,0,empirical
Eukaryota,D,31,2.0867303480776292e-32,expected
Eukaryota,D,31,0,empirical
Eukaryota,D,32,1.1775027389655954e-33,expected
Eukaryota,D,32,0,empirical
Eukaryota,D,33,6.646219629017159e-35,expected
Eukaryota,D,33,1,empirical
Eukaryota,D,34,3.752472040414159e-36,expected
Eukaryota,D,34,0,empirical
Eukaryota,D,35,2.119219636990252e-37,expected
Eukaryota,D,35,0,empirical
Eukaryota,D,36,1.1971316250934493e-38,expected
Eukaryota,D,36,0,empirical
Eukaryota,D,37,6.764290415972813e-40,expected
Eukaryota,D,37,0,empirical
Eukaryota,D,38,3.822941498664025e-41,expected
Eukaryota,D,38,0,empirical
Eukaryota,D,39,2.161167094554486e-42,expected
Eukaryota,D,39,0,empirical
Eukaryota,D,40,1.2220515800849759e-43,expected
Eukaryota,D,40,0,empirical
Eukaryota,D,41,6.911872562002505e-45,expected
Eukaryota,D,41,0,empirical
Eukaryota,D,42,3.910227723871327e-46,expected
Eukaryota,D,42,0,empirical
Eukaryota,D,43,2.212634890431162e-47,expected
Eukaryota,D,43,0,empirical
Eukaryota,D,44,1.2522821820860694e-48,expected
Eukaryota,D,44,1,empirical
Eukaryota,D,45,7.088967126082857e-50,expected
Eukaryota,D,45,1,empirical
Eukaryota,D,46,4.0137364861707144e-51,expected
Eukaryota,D,46,0,empirical
Eukaryota,D,47,2.2730624709933443e-52,expected
Eukaryota,D,47,0,empirical
Eukaryota,D,48,1.2875192420978542e-53,expected
Eukaryota,D,48,0,empirical
Eukaryota,D,49,7.294140517536503e-55,expected
Eukaryota,D,49,0,empirical
Eukaryota,D,50,4.133030309140469e-56,expected
Eukaryota,D,50,0,empirical
Eukaryota,E,1,1175918.8180845713,expected
Eukaryota,E,1,1007752,empirical
Eukaryota,E,2,93284.72154682038,expected
Eukaryota,E,2,127958,empirical
Eukaryota,E,3,7472.254213569551,expected
Eukaryota,E,3,23169,empirical
Eukaryota,E,4,601.0767263778195,expected
Eukaryota,E,4,5899,empirical
Eukaryota,E,5,48.52532960248987,expected
Eukaryota,E,5,2046,empirical
Eukaryota,E,6,3.9331959445950173,expected
Eukaryota,E,6,898,empirical
Eukaryota,E,7,0.3197189751926157,expected
Eukaryota,E,7,528,empirical
Eukaryota,E,8,0.026053426018671434,expected
Eukaryota,E,8,343,empirical
Eukaryota,E,9,0.002127543704570141,expected
Eukaryota,E,9,189,empirical
Eukaryota,E,10,0.00017403947916781075,expected
Eukaryota,E,10,131,empirical
Eukaryota,E,11,1.4256588560409136e-05,expected
Eukaryota,E,11,100,empirical
Eukaryota,E,12,1.16944992384075e-06,expected
Eukaryota,E,12,63,empirical
Eukaryota,E,13,9.602931654667952e-08,expected
Eukaryota,E,13,50,empirical
Eukaryota,E,14,7.892921531085283e-09,expected
Eukaryota,E,14,26,empirical
Eukaryota,E,15,6.493629692928137e-10,expected
Eukaryota,E,15,31,empirical
Eukaryota,E,16,5.3470198163147606e-11,expected
Eukaryota,E,16,15,empirical
Eukaryota,E,17,4.406514624723661e-12,expected
Eukaryota,E,17,13,empirical
Eukaryota,E,18,3.634028012339453e-13,expected
Eukaryota,E,18,8,empirical
Eukaryota,E,19,2.998935915566223e-14,expected
Eukaryota,E,19,2,empirical
Eukaryota,E,20,2.4763498570502666e-15,expected
Eukaryota,E,20,7,empirical
Eukaryota,E,21,2.0461301387317596e-16,expected
Eukaryota,E,21,4,empirical
Eukaryota,E,22,1.6915996119439775e-17,expected
Eukaryota,E,22,2,empirical
Eukaryota,E,23,1.3992609706424192e-18,expected
Eukaryota,E,23,2,empirical
Eukaryota,E,24,1.1580504505741296e-19,expected
Eukaryota,E,24,2,empirical
Eukaryota,E,25,9.58926153118649e-21,expected
Eukaryota,E,25,4,empirical
Eukaryota,E,26,7.944268871753095e-22,expected
Eukaryota,E,26,0,empirical
Eukaryota,E,27,6.584354093877625e-23,expected
Eukaryota,E,27,1,empirical
Eukaryota,E,28,5.459302329777089e-24,expected
Eukaryota,E,28,2,empirical
Eukaryota,E,29,4.528136548552599e-25,expected
Eukaryota,E,29,0,empirical
Eukaryota,E,30,3.7571363173274664e-26,expected
Eukaryota,E,30,3,empirical
Eukaryota,E,31,3.118448315939592e-27,expected
Eukaryota,E,31,0,empirical
Eukaryota,E,32,2.589086389572639e-28,expected
Eukaryota,E,32,1,empirical
Eukaryota,E,33,2.1501609984510326e-29,expected
Eukaryota,E,33,1,empirical
Eukaryota,E,34,1.786184395651546e-30,expected
Eukaryota,E,34,1,empirical
Eukaryota,E,35,1.4842183658341844e-31,expected
Eukaryota,E,35,0,empirical
Eukaryota,E,36,1.2336057223521672e-32,expected
Eukaryota,E,36,0,empirical
Eukaryota,E,37,1.0255821269748649e-33,expected
Eukaryota,E,37,0,empirical
Eukaryota,E,38,8.528220025187546e-35,expected
Eukaryota,E,38,0,empirical
Eukaryota,E,39,7.093522186587952e-36,expected
Eukaryota,E,39,0,empirical
Eukaryota,E,40,5.9016886958483426e-37,expected
Eukaryota,E,40,0,empirical
Eukaryota,E,41,4.911294099312249e-38,expected
Eukaryota,E,41,0,empirical
Eukaryota,E,42,4.088045265067917e-39,expected
Eukaryota,E,42,0,empirical
Eukaryota,E,43,3.4035943954169753e-40,expected
Eukaryota,E,43,0,empirical
Eukaryota,E,44,2.834290998610137e-41,expected
Eukaryota,E,44,0,empirical
Eukaryota,E,45,2.3606932078555664e-42,expected
Eukaryota,E,45,0,empirical
Eukaryota,E,46,1.9666141482240025e-43,expected
Eukaryota,E,46,0,empirical
Eukaryota,E,47,1.6386884195497317e-44,expected
Eukaryota,E,47,0,empirical
Eukaryota,E,48,1.3656945197085364e-45,expected
Eukaryota,E,48,0,empirical
Eukaryota,E,49,1.1383846181129826e-46,expected
Eukaryota,E,49,0,empirical
Eukaryota,E,50,9.490704231167665e-48,expected
Eukaryota,E,50,0,empirical
Eukaryota,F,1,248779.01194366487,expected
Eukaryota,F,1,246503,empirical
Eukaryota,F,2,3649.2820570250465,expected
Eukaryota,F,2,4671,empirical
Eukaryota,F,3,54.013757820514904,expected
Eukaryota,F,3,47,empirical
Eukaryota,F,4,0.8027969553404072,expected
Eukaryota,F,4,2,empirical
Eukaryota,F,5,0.011975229673768123,expected
Eukaryota,F,5,0,empirical
Eukaryota,F,6,0.0001793223980543994,expected
Eukaryota,F,6,0,empirical
Eukaryota,F,7,2.6928146296697145e-06,expected
Eukaryota,F,7,0,empirical
Eukaryota,F,8,4.053491690020788e-08,expected
Eukaryota,F,8,0,empirical
Eukaryota,F,9,6.114290988593028e-10,expected
Eukaryota,F,9,0,empirical
Eukaryota,F,10,9.23842476380033e-12,expected
Eukaryota,F,10,0,empirical
Eukaryota,F,11,1.3978036983327828e-13,expected
Eukaryota,F,11,0,empirical
Eukaryota,F,12,2.1177437854177796e-15,expected
Eukaryota,F,12,0,empirical
Eukaryota,F,13,3.211819001986424e-17,expected
Eukaryota,F,13,0,empirical
Eukaryota,F,14,4.875738334309888e-19,expected
Eukaryota,F,14,0,empirical
Eukaryota,F,15,7.408662608125152e-21,expected
Eukaryota,F,15,0,empirical
Eukaryota,F,16,1.1267070629914564e-22,expected
Eukaryota,F,16,0,empirical
Eukaryota,F,17,1.7148829649591685e-24,expected
Eukaryota,F,17,0,empirical
Eukaryota,F,18,2.611945998539682e-26,expected
Eukaryota,F,18,0,empirical
Eukaryota,F,19,3.9808632631515057e-28,expected
Eukaryota,F,19,0,empirical
Eukaryota,F,20,6.070956599675232e-30,expected
Eukaryota,F,20,0,empirical
Eukaryota,F,21,9.264221636635711e-32,expected
Eukaryota,F,21,0,empirical
Eukaryota,F,22,1.4144997388019141e-33,expected
Eukaryota,F,22,0,empirical
Eukaryota,F,23,2.160888787027017e-35,expected
Eukaryota,F,23,0,empirical
Eukaryota,F,24,3.302854621958187e-37,expected
Eukaryota,F,24,0,empirical
Eukaryota,F,25,5.050945963285666e-39,expected
Eukaryota,F,25,0,empirical
Eukaryota,F,26,7.727943745030701e-41,expected
Eukaryota,F,26,0,empirical
Eukaryota,F,27,1.1828839769686735e-42,expected
Eukaryota,F,27,0,empirical
Eukaryota,F,28,1.8112740661386602e-44,expected
Eukaryota,F,28,0,empirical
Eukaryota,F,29,2.7744950857543984e-46,expected
Eukaryota,F,29,0,empirical
Eukaryota,F,30,4.251450173516773e-48,expected
Eukaryota,F,30,0,empirical
Eukaryota,F,31,6.516762658832771e-50,expected
Eukaryota,F,31,0,empirical
Eukaryota,F,32,9.991989966260912e-52,expected
Eukaryota,F,32,0,empirical
Eukaryota,F,33,1.5324637269682912e-53,expected
Eukaryota,F,33,0,empirical
Eukaryota,F,34,2.3510248371555667e-55,expected
Eukaryota,F,34,0,empirical
Eukaryota,F,35,3.6077739517674085e-57,expected
Eukaryota,F,35,0,empirical
Eukaryota,F,36,5.5376985520576355e-59,expected
Eukaryota,F,36,0,empirical
Eukaryota,F,37,8.502218354842263e-61,expected
Eukaryota,F,37,0,empirical
Eukaryota,F,38,1.3056653791419745e-62,expected
Eukaryota,F,38,0,empirical
Eukaryota,F,39,2.0056095262583328e-64,expected
Eukaryota,F,39,0,empirical
Eukaryota,F,40,3.0815619054210027e-66,expected
Eukaryota,F,40,0,empirical
Eukaryota,F,41,4.73587258691878e-68,expected
Eukaryota,F,41,0,empirical
Eukaryota,F,42,7.279964574202266e-70,expected
Eukaryota,F,42,0,empirical
Eukaryota,F,43,1.1193310709455932e-71,expected
Eukaryota,F,43,0,empirical
Eukaryota,F,44,1.721364615191783e-73,expected
Eukaryota,F,44,0,empirical
Eukaryota,F,45,2.647739806510452e-75,expected
Eukaryota,F,45,0,empirical
Eukaryota,F,46,4.0734623670652194e-77,expected
Eukaryota,F,46,0,empirical
Eukaryota,F,47,6.268264957456451e-79,expected
Eukaryota,F,47,0,empirical
Eukaryota,F,48,9.647408174365898e-81,expected
Eukaryota,F,48,0,empirical
Eukaryota,F,49,1.4850862869109697e-82,expected
Eukaryota,F,49,0,empirical
Eukaryota,F,50,2.2864774862333427e-84,expected
Eukaryota,F,50,0,empirical
Eukaryota,G,1,1082427.9818836222,expected
Eukaryota,G,1,991939,empirical
Eukaryota,G,2,77783.8435612263,expected
Eukaryota,G,2,91883,empirical
Eukaryota,G,3,5643.510331330491,expected
Eukaryota,G,3,14200,empirical
Eukaryota,G,4,411.18968773751465,expected
Eukaryota,G,4,3633,empirical
Eukaryota,G,5,30.067529664828836,expected
Eukaryota,G,5,1523,empirical
Eukaryota,G,6,2.207412676370079,expected
Eukaryota,G,6,836,empirical
Eukaryota,G,7,0.16252195615349926,expected
Eukaryota,G,7,465,empirical
Eukaryota,G,8,0.011995306871167387,expected
Eukaryota,G,8,257,empirical
Eukaryota,G,9,0.00088720715702373,expected
Eukaryota,G,9,146,empirical
Eukaryota,G,10,6.573425459206628e-05,expected
Eukaryota,G,10,97,empirical
Eukaryota,G,11,4.877045500272426e-06,expected
Eukaryota,G,11,70,empirical
Eukaryota,G,12,3.623411273015575e-07,expected
Eukaryota,G,12,35,empirical
Eukaryota,G,13,2.6948457900744204e-08,expected
Eukaryota,G,13,37,empirical
Eukaryota,G,14,2.0061433313094393e-09,expected
Eukaryota,G,14,19,empirical
Eukaryota,G,15,1.4948756766261318e-10,expected
Eukaryota,G,15,10,empirical
Eukaryota,G,16,1.1148653254701334e-11,expected
Eukaryota,G,16,9,empirical
Eukaryota,G,17,8.321431238146775e-13,expected
Eukaryota,G,17,4,empirical
Eukaryota,G,18,6.215597173618468e-14,expected
Eukaryota,G,18,6,empirical
Eukaryota,G,19,4.645722154540396e-15,expected
Eukaryota,G,19,2,empirical
Eukaryota,G,20,3.4744785651692e-16,expected
Eukaryota,G,20,4,empirical
Eukaryota,G,21,2.6001709940547714e-17,expected
Eukaryota,G,21,2,empirical
Eukaryota,G,22,1.9469604958511214e-18,expected
Eukaryota,G,22,0,empirical
Eukaryota,G,23,1.4586430832780678e-19,expected
Eukaryota,G,23,0,empirical
Eukaryota,G,24,1.0933735043460063e-20,expected
Eukaryota,G,24,3,empirical
Eukaryota,G,25,8.200052771140219e-22,expected
Eukaryota,G,25,0,empirical
Eukaryota,G,26,6.15283761181709e-23,expected
Eukaryota,G,26,0,empirical
Eukaryota,G,27,4.6187482438188535e-24,expected
Eukaryota,G,27,1,empirical
Eukaryota,G,28,3.468468380916232e-25,expected
Eukaryota,G,28,0,empirical
Eukaryota,G,29,2.605610630454173e-26,expected
Eukaryota,G,29,1,empirical
Eukaryota,G,30,1.9581058002885997e-27,expected
Eukaryota,G,30,0,empirical
