Kingdom,aa,n,count,type
Archaea,G,34,1.989248188614615e-32,expected
Archaea,G,34,0,empirical
Archaea,G,35,1.48226485279645e-33,expected
Archaea,G,35,0,empirical
Archaea,G,36,1.1045176286613822e-34,expected
Archaea,G,36,0,empirical
Archaea,G,37,8.230607631891735e-36,expected
Archaea,G,37,0,empirical
Archaea,G,38,6.133342099630486e-37,expected
Archaea,G,38,0,empirical
Archaea,G,39,4.570594136011074e-38,expected
Archaea,G,39,0,empirical
Archaea,G,40,3.406042888732758e-39,expected
Archaea,G,40,0,empirical
Archaea,G,41,2.5382728976795707e-40,expected
Archaea,G,41,0,empirical
Archaea,G,42,1.8915989354507854e-41,expected
Archaea,G,42,0,empirical
Archaea,G,43,1.4097140704982588e-42,expected
Archaea,G,43,0,empirical
Archaea,G,44,1.0506286841265557e-43,expected
Archaea,G,44,0,empirical
Archaea,G,45,7.830179967545598e-45,expected
Archaea,G,45,0,empirical
Archaea,G,46,5.83581665039312e-46,expected
Archaea,G,46,0,empirical
Archaea,G,47,4.3495182773728185e-47,expected
Archaea,G,47,0,empirical
Archaea,G,48,3.2418777564520675e-48,expected
Archaea,G,48,0,empirical
Archaea,G,49,2.4163722684608333e-49,expected
Archaea,G,49,0,empirical
Archaea,G,50,1.801116294881357e-50,expected
Archaea,G,50,0,empirical
Archaea,H,1,87924.52302432824,expected
Archaea,H,1,86726,empirical
Archaea,H,2,1500.3542617489231,expected
Archaea,H,2,2088,empirical
Archaea,H,3,25.657642318154405,expected
Archaea,H,3,34,empirical
Archaea,H,4,0.4392771031991337,expected
Archaea,H,4,0,empirical
Archaea,H,5,0.007525433923772136,expected
Archaea,H,5,0,empirical
Archaea,H,6,0.00012897503904496052,expected
Archaea,H,6,0,empirical
Archaea,H,7,2.2110834151200898e-06,expected
Archaea,H,7,0,empirical
Archaea,H,8,3.791479997769743e-08,expected
Archaea,H,8,0,empirical
Archaea,H,9,6.502690175703508e-10,expected
Archaea,H,9,0,empirical
Archaea,H,10,1.1154137535408294e-11,expected
Archaea,H,10,0,empirical
Archaea,H,11,1.9134895909275382e-13,expected
Archaea,H,11,0,empirical
Archaea,H,12,3.28288680660007e-15,expected
Archaea,H,12,0,empirical
Archaea,H,13,5.632693965782512e-17,expected
Archaea,H,13,0,empirical
Archaea,H,14,9.66503002530607e-19,expected
Archaea,H,14,0,empirical
Archaea,H,15,1.6584888081816358e-20,expected
Archaea,H,15,0,empirical
Archaea,H,16,2.8460371619641964e-22,expected
Archaea,H,16,0,empirical
Archaea,H,17,4.8840872264154594e-24,expected
Archaea,H,17,0,empirical
Archaea,H,18,8.381804803142266e-26,expected
Archaea,H,18,0,empirical
Archaea,H,19,1.4384581207739885e-27,expected
Archaea,H,19,0,empirical
Archaea,H,20,2.4686543909721003e-29,expected
Archaea,H,20,0,empirical
Archaea,H,21,4.236643444955668e-31,expected
Archaea,H,21,0,empirical
Archaea,H,22,7.270769779094331e-33,expected
Archaea,H,22,0,empirical
Archaea,H,23,1.24775901425554e-34,expected
Archaea,H,23,0,empirical
Archaea,H,24,2.1414664239372593e-36,expected
Archaea,H,24,0,empirical
Archaea,H,25,3.6755413306496384e-38,expected
Archaea,H,25,0,empirical
