kingdom,aa,n,expected_frequency
Bacteria,S,27,5.801176558473727e-35
Bacteria,S,28,3.1426053624014734e-36
Bacteria,S,29,1.7024078416246027e-37
Bacteria,S,30,9.222260274545693e-39
Bacteria,S,31,4.995870113609237e-40
Bacteria,S,32,2.7063558660280264e-41
Bacteria,S,33,1.4660833662652743e-42
Bacteria,S,34,7.942046586778988e-44
Bacteria,S,35,4.3023545207561375e-45
Bacteria,S,36,2.330665555788168e-46
Bacteria,S,37,1.2625649296754599e-47
Bacteria,S,38,6.839549319667737e-49
Bacteria,S,39,3.7051112221366675e-50
Bacteria,S,40,2.0071277399707336e-51
Bacteria,S,41,1.0872984704186097e-52
Bacteria,S,42,5.890098274422169e-54
Bacteria,S,43,3.1907759116955355e-55
Bacteria,S,44,1.728502725135814e-56
Bacteria,S,45,9.363621117517779e-58
Bacteria,S,46,5.072447914453579e-59
Bacteria,S,47,2.747839486660607e-60
Bacteria,S,48,1.4885558160067581e-61
Bacteria,S,49,8.063784031506003e-63
Bacteria,S,50,4.368301961374084e-64
Bacteria,Z,1,3.848489509238868e-08
Bacteria,Z,2,1.4810872642711453e-15
Bacteria,Z,3,5.69994923753872e-23
Bacteria,Z,4,2.1936196532286395e-30
Bacteria,Z,5,8.442122872499088e-38
Bacteria,Z,6,3.248942381122252e-45
Bacteria,Z,7,1.2503521632264028e-52
Bacteria,Z,8,4.8119675534070913e-60
Bacteria,Z,9,1.8518808073473867e-67
Bacteria,Z,10,7.126944407996672e-75
Bacteria,Z,11,2.742797289822925e-82
Bacteria,Z,12,1.05556274083168e-89
Bacteria,Z,13,4.0623224471102727e-97
Bacteria,Z,14,1.563380652418033e-104
Bacteria,Z,15,6.016654502878479e-112
Bacteria,Z,16,2.31550335172808e-119
Bacteria,Z,17,8.9111910436255e-127
Bacteria,Z,18,3.429462788586656e-134
Bacteria,Z,19,1.3198252580067614e-141
Bacteria,Z,20,5.0793340504228016e-149
Bacteria,Z,21,1.9547765311559405e-156
Bacteria,Z,22,7.522937552098941e-164
Bacteria,Z,23,2.8951948476337443e-171
Bacteria,Z,24,1.1142127855928181e-178
Bacteria,Z,25,4.28803654646307e-186
Bacteria,Z,26,1.6502464934487327e-193
Bacteria,Z,27,6.350956806527518e-201
Bacteria,Z,28,2.4441592524814702e-208
Bacteria,Z,29,9.406321966086722e-216
Bacteria,Z,30,3.620013419332477e-223
Bacteria,Z,31,1.3931584739916179e-230
Bacteria,Z,32,5.361556184541851e-238
Bacteria,Z,33,2.0633894317590694e-245
Bacteria,Z,34,7.940933192811128e-253
Bacteria,Z,35,3.0560600438343476e-260
Bacteria,Z,36,1.1761215923558937e-267
Bacteria,Z,37,4.526291958158733e-275
Bacteria,Z,38,1.741938845749289e-282
Bacteria,Z,39,6.70383388959452e-290
Bacteria,Z,40,2.5799636381577226e-297
Bacteria,Z,41,9.92896375989804e-305
Bacteria,Z,42,3.82115158087e-312
Bacteria,Z,43,1.4706e-319
Bacteria,Z,44,0.0
Bacteria,Z,45,0.0
Bacteria,Z,46,0.0
Bacteria,Z,47,0.0
Bacteria,Z,48,0.0
Bacteria,Z,49,0.0
Bacteria,Z,50,0.0
Bacteria,C,1,0.009362188752902859
Bacteria,C,2,8.934781803800115e-05
Bacteria,C,3,8.526887033415691e-07
Bacteria,C,4,8.137613662787913e-09
Bacteria,C,5,7.766111579206169e-11
Bacteria,C,6,7.411569479696496e-13
Bacteria,C,7,7.073213099261644e-15
Bacteria,C,8,6.750303520006297e-17
Bacteria,C,9,6.442135557454929e-19
Bacteria,C,10,6.148036220538186e-21
Bacteria,C,11,5.867363241884701e-23
Bacteria,C,12,5.5995036752086955e-25
Bacteria,C,13,5.343872556730284e-27
Bacteria,C,14,5.099911627705243e-29
Bacteria,C,15,4.867088115274428e-31
Bacteria,C,16,4.644893568970426e-33
Bacteria,C,17,4.4328427503405356e-35
Bacteria,C,18,4.230472573261182e-37
Bacteria,C,19,4.037341092629608e-39
Bacteria,C,20,3.85302653922425e-41
Bacteria,C,21,3.67712639862613e-43
Bacteria,C,22,3.5092565321897524e-45
Bacteria,C,23,3.3490503381438305e-47
Bacteria,C,24,3.1961579509898387e-49
Bacteria,C,25,3.050245477449986e-51
Bacteria,C,26,2.910994267296044e-53
Bacteria,C,27,2.7781002174666373e-55
Bacteria,C,28,2.6512731079532844e-57
Bacteria,C,29,2.5302359680048814e-59
Bacteria,C,30,2.4147244712665057e-61
Bacteria,C,31,2.304486358531623e-63
Bacteria,C,32,2.199280886847077e-65
Bacteria,C,33,2.0988783037677906e-67
Bacteria,C,34,2.0030593456130335e-69
Bacteria,C,35,1.9116147586285255e-71
Bacteria,C,36,1.824344842008668e-73
Bacteria,C,37,1.7410590117809355e-75
Bacteria,C,38,1.6615753846000159e-77
Bacteria,C,39,1.5857203805427738e-79
Bacteria,C,40,1.5133283440366e-81
Bacteria,C,41,1.444241182093316e-83
Bacteria,C,42,1.3783080190585876e-85
Bacteria,C,43,1.3153848671228797e-87
Bacteria,C,44,1.2553343118743977e-89
Bacteria,C,45,1.1980252122073064e-91
Bacteria,C,46,1.1433324139298814e-93
Bacteria,C,47,1.0911364764471502e-95
Bacteria,C,48,1.0413234119211444e-97
Bacteria,C,49,9.937844363391279e-100
Bacteria,C,50,9.484157319461728e-102
Bacteria,K,1,0.05000274475541875
Bacteria,K,2,0.0028064665651723274
Bacteria,K,3,0.00015751644474629805
Bacteria,K,4,8.84080739582588e-06
Bacteria,K,5,4.962013682823835e-07
Bacteria,K,6,2.7849922169049697e-08
Bacteria,K,7,1.5631117010155618e-09
Bacteria,K,8,8.773159849498905e-11
Bacteria,K,9,4.9240456516865e-12
Bacteria,K,10,2.7636821847350245e-13
Bacteria,K,11,1.5511511790321728e-14
Bacteria,K,12,8.706029924506633e-16
Bacteria,K,13,4.8863681419948104e-17
Bacteria,K,14,2.742535211358683e-18
Bacteria,K,15,1.539282175835331e-19
Bacteria,K,16,8.639413660145965e-21
Bacteria,K,17,4.848978930754636e-22
Bacteria,K,18,2.7215500490926964e-23
Bacteria,K,19,1.5275039911472143e-24
Bacteria,K,20,8.573307126020073e-26
Bacteria,K,21,4.811875811981613e-27
Bacteria,K,22,2.700725459800761e-28
Bacteria,K,23,1.5158159300483428e-29
Bacteria,K,24,8.507706421806493e-31
Bacteria,K,25,4.775056596570998e-32
Bacteria,K,26,2.6800602148204705e-33
Bacteria,K,27,1.504217302936579e-34
Bacteria,K,28,8.442607677027009e-36
Bacteria,K,29,4.738519112168503e-37
Bacteria,K,30,2.6595530948908196e-38
Bacteria,K,31,1.49270742548644e-39
Bacteria,K,32,8.378007050819293e-41
Bacteria,K,33,4.7022612030421244e-42
Bacteria,K,34,2.639202890080271e-43
Bacteria,K,35,1.4812856186087236e-44
Bacteria,K,36,8.313900731710295e-46
Bacteria,K,37,4.666280729954959e-47
Bacteria,K,38,2.619008399715366e-48
Bacteria,K,39,1.4699512084104397e-49
Bacteria,K,40,8.250284937391356e-51
Bacteria,K,41,4.6305755700389855e-52
Bacteria,K,42,2.5989684323098857e-53
Bacteria,K,43,1.4587035261550515e-54
Bacteria,K,44,8.18715591449505e-56
Bacteria,K,45,4.5951436166698094e-57
Bacteria,K,46,2.579081805494553e-58
Bacteria,K,47,1.4475419082230193e-59
Bacteria,K,48,8.124509938373745e-61
Bacteria,K,49,4.559982779342381e-62
Bacteria,K,50,2.5593473459472703e-63
Bacteria,V,1,0.06327459192535044
Bacteria,V,2,0.004666640286381754
Bacteria,V,3,0.0003441749824032637
Bacteria,V,4,2.538366174439625e-05
Bacteria,V,5,1.8721008687347746e-06
Bacteria,V,6,1.3807155555447848e-07
Bacteria,V,7,1.0183080821984413e-08
Bacteria,V,8,7.510246017772433e-10
Bacteria,V,9,5.5389715778053786e-11
Bacteria,V,10,4.0851133327900845e-12
Bacteria,V,11,3.012860908802749e-13
Bacteria,V,12,2.222051168796342e-14
Bacteria,V,13,1.6388115967528215e-15
Bacteria,V,14,1.2086595877566334e-16
Bacteria,V,15,8.914130226870571e-18
Bacteria,V,16,6.574367051445372e-19
Bacteria,V,17,4.848740261483067e-20
Bacteria,V,18,3.576052559791007e-21
Bacteria,V,19,2.637417395188817e-22
Bacteria,V,20,1.9451533220336915e-23
Bacteria,V,21,1.4345933461729637e-24
Bacteria,V,22,1.0580441374832114e-25
Bacteria,V,23,7.803308162894714e-27
Bacteria,V,24,5.755111353855545e-28
Bacteria,V,25,4.2445211702353595e-29
Bacteria,V,26,3.1304276940717468e-30
Bacteria,V,27,2.3087592580597184e-31
Bacteria,V,28,1.7027607191729288e-32
Bacteria,V,29,1.2558234716923067e-33
Bacteria,V,30,9.261974241567829e-35
Bacteria,V,31,6.830909660882991e-36
Bacteria,V,32,5.0379460769528065e-37
Bacteria,V,33,3.715596009068481e-38
Bacteria,V,34,2.7403337573942333e-39
Bacteria,V,35,2.0210564021455736e-40
Bacteria,V,36,1.49057353675696e-41
Bacteria,V,37,1.0993307589642016e-42
Bacteria,V,38,8.107806074661713e-44
Bacteria,V,39,5.979685259262542e-45
Bacteria,V,40,4.4101493635358845e-46
Bacteria,V,41,3.252582128560828e-47
Bacteria,V,42,2.3988508394988302e-48
Bacteria,V,43,1.769205241470853e-49
Bacteria,V,44,1.3048277679081872e-50
Bacteria,V,45,9.623391701512273e-52
Bacteria,V,46,7.097462984651292e-53
Bacteria,V,47,5.234535014362887e-54
Bacteria,V,48,3.860584673121375e-55
Bacteria,V,49,2.8472660852291016e-56
Bacteria,V,50,2.0999213452145865e-57
Bacteria,O,1,1.924244828673801e-08
Bacteria,O,2,3.7027183031766005e-16
Bacteria,O,3,7.12493682112587e-24
Bacteria,O,4,1.37101233603117e-31
Bacteria,O,5,2.638163499185419e-39
Bacteria,O,6,5.076472665871053e-47
Bacteria,O,7,9.768376651141254e-55
Bacteria,O,8,1.8796748978887422e-62
Bacteria,O,9,3.616954841048504e-70
Bacteria,O,10,6.959906916285559e-78
Bacteria,O,11,1.339256540712502e-85
Bacteria,O,12,2.577057571911393e-93
Bacteria,O,13,4.9588898967875303e-101
Bacteria,O,14,9.542118607083622e-109
Bacteria,O,15,1.8361373090908277e-116
Bacteria,O,16,3.5331778577270427e-124
Bacteria,O,17,6.798699483163295e-132
Bacteria,O,18,1.3082362825657608e-139
Bacteria,O,19,2.517366998291214e-147
Bacteria,O,20,4.84403061475798e-155
Bacteria,O,21,9.321101219107244e-163
Bacteria,O,22,1.7936081508680437e-170
Bacteria,O,23,3.451341341799531e-178
Bacteria,O,24,6.641225984532747e-186
Bacteria,O,25,1.2779345248603007e-193
Bacteria,O,26,2.459058995482778e-201
Bacteria,O,27,4.731831737565588e-209
Bacteria,O,28,9.10520310157796e-217
Bacteria,O,29,1.7520640656516106e-224
Bacteria,O,30,3.371400347583304e-232
Bacteria,O,31,6.487399933893151e-240
Bacteria,O,32,1.2483346254752958e-247
Bacteria,O,33,2.402101539969916e-255
Bacteria,O,34,4.6222316441225966e-263
Bacteria,O,35,8.894305680431751e-271
Bacteria,O,36,1.7114822368877e-278
Bacteria,O,37,3.293310970440962e-286
Bacteria,O,38,6.33713684796978e-294
Bacteria,O,39,1.2194203277596707e-301
Bacteria,O,40,2.34646334997466e-309
Bacteria,O,41,4.51517e-317
Bacteria,O,42,0.0
Bacteria,O,43,0.0
Bacteria,O,44,0.0
Bacteria,O,45,0.0
Bacteria,O,46,0.0
Bacteria,O,47,0.0
Bacteria,O,48,0.0
Bacteria,O,49,0.0
Bacteria,O,50,0.0
Bacteria,X,1,7.215814246650079e-06
Bacteria,X,2,5.2068726686811445e-11
Bacteria,X,3,3.7572368219491174e-16
Bacteria,X,4,2.7111914261168163e-21
Bacteria,X,5,1.9563736057595998e-26
Bacteria,X,6,1.4117032270180646e-31
Bacteria,X,7,1.018673527032907e-36
Bacteria,X,8,7.350665032264489e-42
Bacteria,X,9,5.304179894998926e-47
Bacteria,X,10,3.827452922289346e-52
Bacteria,X,11,2.761858791055241e-57
Bacteria,X,12,1.992934762778637e-62
Bacteria,X,13,1.4380854595299621e-67
Bacteria,X,14,1.03771073069551e-72
Bacteria,X,15,7.488035940176846e-78
Bacteria,X,16,5.403305620998987e-83
Bacteria,X,17,3.8989812371586627e-88
Bacteria,X,18,2.813473039288248e-93
Bacteria,X,19,2.030179183055078e-98
Bacteria,X,20,1.464960729231965e-103
Bacteria,X,21,1.0571037059705815e-108
Bacteria,X,22,7.627974067008558e-114
Bacteria,X,23,5.504283831218956e-119
Bacteria,X,24,3.971846289522058e-124
Bacteria,X,25,2.86605186638723e-129
Bacteria,X,26,2.0681196355688188e-134
Bacteria,X,27,1.4923382501157521e-139
Bacteria,X,28,1.076859101599317e-144
Bacteria,X,29,7.770527389533456e-150
Bacteria,X,30,5.607149145307267e-155
Bacteria,X,31,4.046073060635295e-160
Bacteria,X,32,2.9196132986224616e-165
Bacteria,X,33,2.106769127929368e-170
Bacteria,X,34,1.5202274083661838e-175
Bacteria,X,35,1.0969836905761067e-180
Bacteria,X,36,7.915744781126281e-186
Bacteria,X,37,5.711936829892258e-191
Bacteria,X,38,4.1216869986095543e-196
Bacteria,X,39,2.9741756991432757e-201
Bacteria,X,40,2.146140910835414e-206
Bacteria,X,41,1.5486377655792887e-211
Bacteria,X,42,1.1174843724706079e-216
Bacteria,X,43,8.063676028518578e-222
Bacteria,X,44,5.818682810673076e-227
Bacteria,X,45,4.198714027136132e-232
Bacteria,X,46,3.029757774273737e-237
Bacteria,X,47,2.186248482617731e-242
Bacteria,X,48,1.577579062040386e-247
Bacteria,X,49,1.1383681757932125e-252
Bacteria,X,50,8.214371848867701e-258
Bacteria,F,1,0.03439781647692612
Bacteria,F,2,0.001276141773533866
Bacteria,F,3,4.734422102782531e-05
Bacteria,F,4,1.7564469020746242e-06
Bacteria,F,5,6.516330088089011e-08
Bacteria,F,6,2.417525845317587e-09
Bacteria,F,7,8.968899877342558e-11
Bacteria,F,8,3.3274169608403043e-12
Bacteria,F,9,1.2344550371509133e-13
Bacteria,F,10,4.579766397423253e-15
Bacteria,F,11,1.699070409512455e-16
Bacteria,F,12,6.303466172652532e-18
Bacteria,F,13,2.33855439817684e-19
Bacteria,F,14,8.675919761350802e-21
Bacteria,F,15,3.218722804313632e-22
Bacteria,F,16,1.1941300491460028e-23
Bacteria,F,17,4.430162710384461e-25
Bacteria,F,18,1.6435681904594076e-26
Bacteria,F,19,6.097555718118498e-28
Bacteria,F,20,2.2621626502254858e-29
Bacteria,F,21,8.392510200225356e-31
Bacteria,F,22,3.113579275737134e-32
Bacteria,F,23,1.155122326338008e-33
Bacteria,F,24,4.285446011290774e-35
Bacteria,F,25,1.5898790194722706e-36
Bacteria,F,26,5.898371581157224e-38
Bacteria,F,27,2.1882663324251743e-39
Bacteria,F,28,8.118358560052006e-41
Bacteria,F,29,3.01187038949352e-42
Bacteria,F,30,1.1173888386434782e-43
Bacteria,F,31,4.14545666068645e-45
Bacteria,F,32,1.5379436711120366e-46
Bacteria,F,33,5.705694038354511e-48
Bacteria,F,34,2.1167839284890582e-49
Bacteria,F,35,7.853162419486832e-51
Bacteria,F,36,2.9134839487779616e-52
Bacteria,F,37,1.08088796160942e-53
Bacteria,F,38,4.010040233934391e-55
Bacteria,F,39,1.487704854611311e-56
Bacteria,F,40,5.5193105438310025e-58
Bacteria,F,41,2.047636584959791e-59
Bacteria,F,42,7.596629236150074e-61
Bacteria,F,43,2.818311421831881e-62
Bacteria,F,44,1.0455794304966554e-63
Bacteria,F,45,3.879047350867688e-65
Bacteria,F,46,1.439107150675891e-66
Bacteria,F,47,5.339015494779206e-68
Bacteria,F,48,1.9807480242249337e-69
Bacteria,F,49,7.348476023917644e-71
Bacteria,F,50,2.726247822219723e-72
Bacteria,Y,1,0.026206354478237888
Bacteria,Y,2,0.0007264945706415303
Bacteria,Y,3,2.0139938258482652e-05
Bacteria,Y,4,5.583209144939837e-07
Bacteria,Y,5,1.547781525249241e-08
Bacteria,Y,6,4.290771826224829e-10
Bacteria,Y,7,1.1894910595834935e-11
Bacteria,Y,8,3.297516246800593e-13
Bacteria,Y,9,9.141399853582187e-15
Bacteria,Y,10,2.5341858850324494e-16
Bacteria,Y,11,7.025289564793635e-18
Bacteria,Y,12,1.9475561662899233e-19
Bacteria,Y,13,5.3990301550870244e-21
Bacteria,Y,14,1.4967232842926735e-22
Bacteria,Y,15,4.1492277786837786e-24
Bacteria,Y,16,1.1502521100643636e-25
Bacteria,Y,17,3.1887377297161296e-27
Bacteria,Y,18,8.839843213455363e-29
Bacteria,Y,19,2.450588121759055e-30
Bacteria,Y,20,6.79353920368816e-32
Bacteria,Y,21,1.883310153275349e-33
Bacteria,Y,22,5.220926864607565e-35
Bacteria,Y,23,1.4473493533805477e-36
Bacteria,Y,24,4.012352988377953e-38
Bacteria,Y,25,1.1123075756204542e-39
Bacteria,Y,26,3.0835476000400907e-41
Bacteria,Y,27,8.54823432844932e-43
Bacteria,Y,28,2.3697480827968847e-44
Bacteria,Y,29,6.569433827088616e-46
Bacteria,Y,30,1.8211834887343713e-47
Bacteria,Y,31,5.04869884823631e-49
Bacteria,Y,32,1.399604170466999e-50
Bacteria,Y,33,3.879993425777271e-52
Bacteria,Y,34,1.075614756067191e-53
Bacteria,Y,35,2.9818274839930024e-55
Bacteria,Y,36,8.266245041863874e-57
Bacteria,Y,37,2.291574796293595e-58
Bacteria,Y,38,6.352721242127568e-60
Bacteria,Y,39,1.761106259566677e-61
Bacteria,Y,40,4.882152292339874e-63
Bacteria,Y,41,1.3534340063877932e-64
Bacteria,Y,42,3.7520001424801775e-66
Bacteria,Y,43,1.0401323598143512e-67
Bacteria,Y,44,2.8834629127114615e-69
Bacteria,Y,45,7.99355802223715e-71
Bacteria,Y,46,2.2159802913777188e-72
Bacteria,Y,47,6.143157575279804e-74
Bacteria,Y,48,1.7030108589663917e-75
Bacteria,Y,49,4.7210997768120074e-77
Bacteria,Y,50,1.3087869043971988e-78
Bacteria,U,1,5.099243791762918e-07
Bacteria,U,2,2.6002313766280355e-13
Bacteria,U,3,1.3259227226834422e-19
Bacteria,U,4,6.761210107417935e-26
Bacteria,U,5,3.447709382650382e-32
Bacteria,U,6,1.7580728594980667e-38
Bacteria,U,7,8.964851257061814e-45
Bacteria,U,8,4.5714008738061154e-51
Bacteria,U,9,2.331071129883357e-57
Bacteria,U,10,1.1886712109873338e-63
Bacteria,U,11,6.061330474719557e-70
Bacteria,U,12,3.0908233314784563e-76
Bacteria,U,13,1.5760877758201403e-82
Bacteria,U,14,8.03686400251632e-89
Bacteria,U,15,4.0981970665518085e-95
Bacteria,U,16,2.0897727261572815e-101
Bacteria,U,17,1.0656271467846525e-107
Bacteria,U,18,5.4338981543341954e-114
Bacteria,U,19,2.7708799687367194e-120
Bacteria,U,20,1.4129406888170037e-126
Bacteria,U,21,7.204936383530372e-133
Bacteria,U,22,3.673976459279598e-139
Bacteria,U,23,1.8734520757456944e-145
Bacteria,U,24,9.553198609236776e-152
Bacteria,U,25,4.8714138380720315e-158
Bacteria,U,26,2.4840552104522374e-164
Bacteria,U,27,1.266681602854138e-170
Bacteria,U,28,6.4591248868298e-177
Bacteria,U,29,3.2936686069852297e-183
Bacteria,U,30,1.6795236324907865e-189
Bacteria,U,31,8.564309190404524e-196
Bacteria,U,32,4.367154500831338e-202
Bacteria,U,33,2.2269208187275376e-208
Bacteria,U,34,1.135562374067162e-214
Bacteria,U,35,5.790515291575884e-221
Bacteria,U,36,2.9527279265058695e-227
Bacteria,U,37,1.5056694903563397e-233
Bacteria,U,38,7.677783631330494e-240
Bacteria,U,39,3.915093044461932e-246
Bacteria,U,40,1.9964034261457815e-252
Bacteria,U,41,1.0180158158857694e-258
Bacteria,U,42,5.191116123229353e-265
Bacteria,U,43,2.6470793659924366e-271
Bacteria,U,44,1.349811678938883e-277
Bacteria,U,45,6.883025843528909e-284
Bacteria,U,46,3.509826259610542e-290
Bacteria,U,47,1.7897478017220213e-296
Bacteria,U,48,9.126369674276246e-303
Bacteria,U,49,4.653763136426837e-309
Bacteria,U,50,2.373069697e-315
Bacteria,H,1,0.021062849873242303
Bacteria,H,2,0.0004638485442939437
Bacteria,H,3,1.021492691342488e-05
Bacteria,H,4,2.2495431564939448e-07
Bacteria,H,5,4.953970259227304e-09
Bacteria,H,6,1.090969126707425e-10
Bacteria,H,7,2.402544975339447e-12
Bacteria,H,8,5.29091265483337e-14
Bacteria,H,9,1.1651709752955096e-15
Bacteria,H,10,2.565953154473017e-17
Bacteria,H,11,5.650772058821812e-19
Bacteria,H,12,1.2444196342828086e-20
Bacteria,H,13,2.7404754785161845e-22
Bacteria,H,14,6.035107162767354e-24
Bacteria,H,15,1.3290583605516002e-25
Bacteria,H,16,2.92686787179126e-27
Bacteria,H,17,6.445582672057016e-29
Bacteria,H,18,1.4194537574699452e-30
Bacteria,H,19,3.125937672524702e-32
Bacteria,H,20,6.883976516379082e-34
Bacteria,H,21,1.5159973627940018e-35
Bacteria,H,22,3.3385471297441746e-37
Bacteria,H,23,7.35218755063072e-39
Bacteria,H,24,1.6191073445709136e-40
Bacteria,H,25,3.5656171380157254e-42
Bacteria,H,26,7.852243779599888e-44
Bacteria,H,27,1.7292303123878805e-45
Bacteria,H,28,3.8081312261976865e-47
Bacteria,H,29,8.386311142045841e-49
Bacteria,H,30,1.846843251812648e-50
Bacteria,H,31,4.0671398174881496e-52
Bacteria,H,32,8.956702892225527e-54
Bacteria,H,33,1.972455590404223e-55
Bacteria,H,34,4.343764779217941e-57
Bacteria,H,35,9.565889619500909e-59
Bacteria,H,36,2.1066114042425236e-60
Bacteria,H,37,4.63920428209603e-62
Bacteria,H,38,1.0216509949426056e-63
Bacteria,H,39,2.2498917745343e-65
Bacteria,H,40,4.954737989954658e-67
Bacteria,H,41,1.0911381972664597e-68
Bacteria,H,42,2.4029173045027044e-70
Bacteria,H,43,5.291732602473002e-72
Bacteria,H,44,1.1653515451240606e-73
Bacteria,H,45,2.566350807462147e-75
Bacteria,H,46,5.651647774887074e-77
Bacteria,H,47,1.2446124854993015e-78
Bacteria,H,48,2.7409001777215337e-80
Bacteria,H,49,6.036042440326419e-82
Bacteria,H,50,1.3292643284699466e-83
Bacteria,A,1,0.07761424566083638
Bacteria,A,2,0.00735020648903763
Bacteria,A,3,0.0006960775688985635
Bacteria,A,4,6.591977826015793e-05
Bacteria,A,5,6.242719719792651e-06
Bacteria,A,6,5.911966109182519e-07
Bacteria,A,7,5.598736583561306e-08
Bacteria,A,8,5.302102676708695e-09
Bacteria,A,9,5.021185114674485e-10
Bacteria,A,10,4.755151209459276e-11
Bacteria,A,11,4.503212390783939e-12
Bacteria,A,12,4.2646218686315947e-13
Bacteria,A,13,4.0386724196334784e-14
Bacteria,A,14,3.824694290737169e-15
Bacteria,A,15,3.622053213943272e-16
Bacteria,A,16,3.43014852622592e-17
Bacteria,A,17,3.248411389064182e-18
Bacteria,A,18,3.0763031023067977e-19
Bacteria,A,19,2.913313507372218e-20
Bacteria,A,20,2.7589594750507677e-21
Bacteria,A,21,2.6127834734265296e-22
Bacteria,A,22,2.4743522116739986e-23
Bacteria,A,23,2.3432553557095088e-24
Bacteria,A,24,2.219104311890391e-25
Bacteria,A,25,2.1015310751565406e-26
Bacteria,A,26,1.9901871382000845e-27
Bacteria,A,27,1.884742458429745e-28
Bacteria,A,28,1.7848844796677963e-29
Bacteria,A,29,1.690317205679766e-30
Bacteria,A,30,1.600760322790656e-31
Bacteria,A,31,1.5159483689869642e-32
Bacteria,A,32,1.435629947041596e-33
Bacteria,A,33,1.3595669793292139e-34
Bacteria,A,34,1.2875340021231857e-35
Bacteria,A,35,1.2193174972822955e-36
Bacteria,A,36,1.1547152593462276e-37
Bacteria,A,37,1.0935357961637825e-38
Bacteria,A,38,1.0355977612771851e-39
Bacteria,A,39,9.807294163799751e-41
Bacteria,A,40,9.287681222551096e-42
Bacteria,A,41,8.79559856684335e-43
Bacteria,A,42,8.329587578998238e-44
Bacteria,A,43,7.888266922247933e-45
Bacteria,A,44,7.470328446215145e-46
Bacteria,A,45,7.074533309330272e-47
Bacteria,A,46,6.699708306691783e-48
Bacteria,A,47,6.3447423924849865e-49
Bacteria,A,48,6.008583386651024e-50
Bacteria,A,49,5.690234856044097e-51
Bacteria,A,50,5.38875316083214e-52
Bacteria,M,1,0.02383956863748926
Bacteria,M,2,0.0005979441354149196
Bacteria,M,3,1.4997636681850252e-05
Bacteria,M,4,3.7617077034244944e-07
Bacteria,M,5,9.43511644279774e-09
Bacteria,M,6,2.3665162024181476e-10
Bacteria,M,7,5.93569668192347e-12
Bacteria,M,8,1.488791628123911e-13
Bacteria,M,9,3.7341876290983025e-15
Bacteria,M,10,9.366090583732269e-17
Bacteria,M,11,2.349203134280132e-18
Bacteria,M,12,5.892272038983893e-20
Bacteria,M,13,1.4778998578183968e-21
Bacteria,M,14,3.7068688873983075e-23
Bacteria,M,15,9.297569707223039e-25
Bacteria,M,16,2.3320167258827282e-26
Bacteria,M,17,5.849165084045484e-28
Bacteria,M,18,1.4670877700273102e-29
Bacteria,M,19,3.6797500054060184e-31
Bacteria,M,20,9.22955011889543e-33
Bacteria,M,21,2.3149560506027767e-34
Bacteria,M,22,5.806373492951747e-36
Bacteria,M,23,1.456354781805646e-37
Bacteria,M,24,3.652829520978589e-39
Bacteria,M,25,9.16202815140229e-41
Bacteria,M,26,2.2980201885961515e-42
Bacteria,M,27,5.763894958549354e-44
Bacteria,M,28,1.4457003144731333e-45
Bacteria,M,29,3.626105982669983e-47
Bacteria,M,30,9.09500016422622e-49
Bacteria,M,31,2.2812082267481627e-50
Bacteria,M,32,5.7217271905637535e-52
Bacteria,M,33,1.4351237935830384e-53
Bacteria,M,34,3.5995779496527224e-55
Bacteria,M,35,9.028462543483285e-57
Bacteria,M,36,2.264519258624329e-58
Bacteria,M,37,5.679867915475696e-60
Bacteria,M,38,1.4246246488911903e-61
Bacteria,M,39,3.573243991640199e-63
Bacteria,M,40,8.962411701728165e-65
Bacteria,M,41,2.2479523844215027e-66
Bacteria,M,42,5.638314876398644e-68
Bacteria,M,43,1.4142023143252375e-69
Bacteria,M,44,3.547102688809562e-71
Bacteria,M,45,8.896844077760742e-73
Bacteria,M,46,2.2315067109193583e-74
Bacteria,M,47,5.597065832957095e-76
Bacteria,M,48,1.4038562279541264e-77
Bacteria,M,49,3.5211526317251666e-79
Bacteria,M,50,8.831756136434086e-81
Bacteria,W,1,0.009610984579686645
Bacteria,W,2,9.420888308239028e-05
Bacteria,W,3,9.234551962959087e-07
Bacteria,W,4,9.051901176029509e-09
Bacteria,W,5,8.872863050558744e-11
Bacteria,W,6,8.697366131487469e-13
Bacteria,W,7,8.52534037707049e-15
Bacteria,W,8,8.35671713092272e-17
Bacteria,W,9,8.191429094618052e-19
Bacteria,W,10,8.029410300830205e-21
Bacteria,W,11,7.870596087004813e-23
Bacteria,W,12,7.714923069552255e-25
Bacteria,W,13,7.562329118550941e-27
Bacteria,W,14,7.412753332950923e-29
Bacteria,W,15,7.266136016267973e-31
Bacteria,W,16,7.122418652758394e-33
Bacteria,W,17,6.981543884065084e-35
Bacteria,W,18,6.843455486325509e-37
Bacteria,W,19,6.708098347732468e-39
Bacteria,W,20,6.575418446538678e-41
Bacteria,W,21,6.445362829496408e-43
Bacteria,W,22,6.317879590723562e-45
Bacteria,W,23,6.192917850987767e-47
Bacteria,W,24,6.0704277374002006e-49
Bacteria,W,25,5.950360363511063e-51
Bacteria,W,26,5.832667809798733e-53
Bacteria,W,27,5.717303104544838e-55
Bacteria,W,28,5.60422020508759e-57
Bacteria,W,29,5.493373979445921e-59
Bacteria,W,30,5.384720188307066e-61
Bacteria,W,31,5.278215467370425e-63
Bacteria,W,32,5.1738173100406404e-65
