kingdom,aa,n,expected_frequency
Eukaryota,I,47,4.3293602824888455e-79
Eukaryota,I,48,9.322145425668484e-81
Eukaryota,I,49,2.007280283158918e-82
Eukaryota,I,50,4.322153271782517e-84
Viruses,X,1,3.711085433499164e-05
Viruses,X,2,1.377317742040458e-09
Viruses,X,3,5.111723231741258e-14
Viruses,X,4,1.8971449797207174e-18
Viruses,X,5,7.040989722860061e-23
Viruses,X,6,2.6131654041916772e-27
Viruses,X,7,9.698399938709823e-32
Viruses,X,8,3.599426244519018e-36
Viruses,X,9,1.3358769870915221e-40
Viruses,X,10,4.957921633644114e-45
Viruses,X,11,1.840063655776732e-49
Viruses,X,12,6.829140328347252e-54
Viruses,X,13,2.5345404479809824e-58
Viruses,X,14,9.406594349491586e-63
Viruses,X,15,3.4911266587350576e-67
Viruses,X,16,1.2956831021409309e-71
Viruses,X,17,4.80874762012165e-76
Viruses,X,18,1.7846997954836676e-80
Viruses,X,19,6.623665061296914e-85
Viruses,X,20,2.458281160521763e-89
Viruses,X,21,9.123568610809224e-94
Viruses,X,22,3.386085592360639e-98
Viruses,X,23,1.256698571347221e-102
Viruses,X,24,4.6640619563462644e-107
Viruses,X,25,1.731001723771845e-111
Viruses,X,26,6.424372136875288e-116
Viruses,X,27,2.384316363540461e-120
Viruses,X,28,8.849058554400437e-125
Viruses,X,29,3.284205003019463e-129
Viruses,X,30,1.2188870076460775e-133
Viruses,X,31,4.523729596789742e-138
Viruses,X,32,1.6789193203717824e-142
Viruses,X,33,6.231075540673307e-147
Viruses,X,34,2.31257702037638e-151
Viruses,X,35,8.5828079603012e-156
Viruses,X,36,3.1853897982355834e-160
Viruses,X,37,1.1822131187876713e-164
Viruses,X,38,4.387619559175556e-169
Viruses,X,39,1.6284039730333487e-173
Viruses,X,40,6.043594855085968e-178
Viruses,X,41,2.242996171544809e-182
Viruses,X,42,8.324568317697242e-187
Viruses,X,43,3.0895477466767627e-191
Viruses,X,44,1.1466426743958659e-195
Viruses,X,45,4.2556048022236987e-200
Viruses,X,46,1.5794085321524557e-204
Viruses,X,47,5.861755090915624e-209
Viruses,X,48,2.1755088722389247e-213
Viruses,X,49,8.074098592971056e-218
Viruses,X,50,2.99658939206834e-222
Viruses,L,1,0.03992794120441127
Viruses,L,2,0.0017431149676229872
Viruses,L,3,7.609833361544816e-05
Viruses,L,4,3.322188430832495e-06
Viruses,L,5,1.4503518599672398e-07
Viruses,L,6,6.331731512240918e-09
Viruses,L,7,2.764213640130763e-10
Viruses,L,8,1.2067594833282364e-11
Viruses,L,9,5.268291963618783e-13
Viruses,L,10,2.2999529398668888e-14
Viruses,L,11,1.0040794174149756e-15
Viruses,L,12,4.383461326538035e-17
Viruses,L,13,1.913666674965148e-18
Viruses,L,14,8.354402765461216e-20
Viruses,L,15,3.647241522289515e-21
Viruses,L,16,1.5922587281651566e-22
Viruses,L,17,6.951247516579661e-24
Viruses,L,18,3.0346727690691575e-25
Viruses,L,19,1.3248325273074503e-26
Viruses,L,20,5.783757785358262e-28
Viruses,L,21,2.52498737992785e-29
Viruses,L,22,1.1023216229654042e-30
Viruses,L,23,4.812352608636814e-32
Viruses,L,24,2.1009056837289654e-33
Viruses,L,25,9.171823120365573e-35
Viruses,L,26,4.0040988038054634e-36
Viruses,L,27,1.7480501989878432e-37
Viruses,L,28,7.631378864271143e-39
Viruses,L,29,3.3315944475602178e-40
Viruses,L,30,1.454458199550307e-41
Viruses,L,31,6.349658361894254e-43
Viruses,L,32,2.7720398788524344e-44
Viruses,L,33,1.2101761468086035e-45
Viruses,L,34,5.283207927408323e-47
Viruses,L,35,2.3064647305963335e-48
Viruses,L,36,1.0069222386434512e-49
Viruses,L,37,4.395872094747354e-51
Viruses,L,38,1.9190847844826436e-52
Viruses,L,39,8.378056346165056e-54
Viruses,L,40,3.657567852503152e-55
Viruses,L,41,1.5967668445901573e-56
Viruses,L,42,6.970928384110436e-58
Viruses,L,43,3.0432647509579983e-59
Viruses,L,44,1.328583487607484e-60
Viruses,L,45,5.800133172730418e-62
Viruses,L,46,2.5321363042069403e-63
Viruses,L,47,1.1054425945300258e-64
Viruses,L,48,4.825977684420127e-66
Viruses,L,49,2.1068539176765414e-67
Viruses,L,50,9.197791039852985e-69
Viruses,K,1,0.0536924484410917
Viruses,K,2,0.0032687650058580192
Viruses,K,3,0.00019900051075608438
Viruses,K,4,1.2115035253440475e-05
Viruses,K,5,7.375562938730695e-07
Viruses,K,6,4.4901997827640945e-08
Viruses,K,7,2.733607489573467e-09
Viruses,K,8,1.664204326884568e-10
Viruses,K,9,1.0131579066069444e-11
Viruses,K,10,6.16804635787589e-13
Viruses,K,11,3.7550707174874326e-14
Viruses,K,12,2.2860651939372637e-15
Viruses,K,13,1.391743182516751e-16
Viruses,K,14,8.472851479558507e-18
Viruses,K,15,5.158222658927428e-19
Viruses,K,16,3.1402959279133695e-20
Viruses,K,17,1.911793880747255e-21
Viruses,K,18,1.1638889857400332e-22
Viruses,K,19,7.085688393340196e-24
Viruses,K,20,4.313725846936593e-25
Viruses,K,21,2.626171184724777e-26
Viruses,K,22,1.5987977298966526e-27
Viruses,K,23,9.733387511029958e-29
Viruses,K,24,5.925629657104777e-30
Viruses,K,25,3.607488841204485e-31
Viruses,K,26,2.1962182067539846e-32
Viruses,K,27,1.3370448597332975e-33
Viruses,K,28,8.139851274529964e-35
Viruses,K,29,4.95549407255367e-36
Viruses,K,30,3.016875944644651e-37
Viruses,K,31,1.8366565133807823e-38
Viruses,K,32,1.1181457938739947e-39
Viruses,K,33,6.80720650404434e-41
Viruses,K,34,4.144187693821031e-42
Viruses,K,35,2.522957344016812e-43
Viruses,K,36,1.5359617444979692e-44
Viruses,K,37,9.350845689706293e-46
Viruses,K,38,5.692740423120243e-47
Viruses,K,39,3.465707231240296e-48
Viruses,K,40,2.109902387941284e-49
Viruses,K,41,1.2844962916983548e-50
Viruses,K,42,7.819938651269683e-52
Viruses,K,43,4.760733129775515e-53
Viruses,K,44,2.8983066164160047e-54
Viruses,K,45,1.7644721965662645e-55
Viruses,K,46,1.0742004019938052e-56
Viruses,K,47,6.53966951640951e-58
Viruses,K,48,3.9813127331246737e-59
Viruses,K,49,2.4238000160661466e-60
Viruses,K,50,1.475595340452318e-61
Viruses,V,1,0.03459287519379382
Viruses,V,2,0.001291267560879389
Viruses,V,3,4.8199864984872476e-05
Viruses,V,4,1.7991832637519014e-06
Viruses,V,5,6.715911792659367e-08
Viruses,V,6,2.506885880692624e-09
Viruses,V,7,9.357592852373521e-11
Viruses,V,8,3.4929609147824044e-12
Viruses,V,9,1.3038370171344702e-13
Viruses,V,10,4.866905209433226e-15
Viruses,V,11,1.816696872870373e-16
Viruses,V,12,6.781285818963665e-18
Viruses,V,13,2.5312884083859453e-19
Viruses,V,14,9.448681529557254e-21
Viruses,V,15,3.5269620937395875e-22
Viruses,V,16,1.3165288269863852e-23
Viruses,V,17,4.91428063647945e-25
Viruses,V,18,1.8343809629568116e-26
Viruses,V,19,6.847296209092738e-28
Viruses,V,20,2.5559284751560986e-29
Viruses,V,21,9.540656882111671e-31
Viruses,V,22,3.561294246961495e-32
Viruses,V,23,1.329344181449475e-33
Viruses,V,24,4.962117225391631e-35
Viruses,V,25,1.852237193506998e-36
Viruses,V,26,6.913949157539116e-38
Viruses,V,27,2.5808083932558856e-39
Viruses,V,28,9.633527541111864e-41
Viruses,V,29,3.595960596217701e-42
Viruses,V,30,1.342284283131652e-43
Viruses,V,31,5.0104194652114454e-45
Viruses,V,32,1.8702672401705766e-46
Viruses,V,33,6.981250919093754e-48
Viruses,V,34,2.605930497446038e-49
Viruses,V,35,9.727302221649538e-51
Viruses,V,36,3.630964394639131e-52
Viruses,V,37,1.3553503463472539e-53
Viruses,V,38,5.059191888677805e-55
Viruses,V,39,1.888472794908299e-56
Viruses,V,40,7.049207809432991e-58
Viruses,V,41,2.631297145214315e-59
Viruses,V,42,9.821989723650835e-61
Viruses,V,43,3.6663089270233355e-62
Viruses,V,44,1.3685435972309972e-63
Viruses,V,45,5.108439072652202e-65
Viruses,V,46,1.9068555661508023e-66
Viruses,V,47,7.11782620571122e-68
Viruses,V,48,2.656910716996733e-69
Viruses,V,49,9.91759893270214e-71
Viruses,V,50,3.701997510142739e-72
Viruses,M,1,0.026896689156167223
Viruses,M,2,0.0007664963047944863
Viruses,M,3,2.1843453737088996e-05
Viruses,M,4,6.224902431751155e-07
Viruses,M,5,1.77395986693382e-08
Viruses,M,6,5.055394271628091e-10
Viruses,M,7,1.4406758415444783e-11
Viruses,M,8,4.105608324277069e-13
Viruses,M,9,1.1700077995548709e-14
Viruses,M,10,3.3342641160497817e-16
Viruses,M,11,9.50191716654095e-18
Viruses,M,12,2.7078367728940165e-19
Viruses,M,13,7.716737433216691e-21
Viruses,M,14,2.199099931328778e-22
Viruses,M,15,6.266949665999393e-24
Viruses,M,16,1.7859424011003765e-25
Viruses,M,17,5.089541850563966e-27
Viruses,M,18,1.4504071482194577e-28
Viruses,M,19,4.133340401499978e-30
Viruses,M,20,1.1779108297725362e-31
Viruses,M,21,3.3567860087011334e-33
Viruses,M,22,9.566099592095291e-35
Viruses,M,23,2.7261273482635387e-36
Viruses,M,24,7.768861537978815e-38
Viruses,M,25,2.2139541512883106e-39
Viruses,M,26,6.30928091592937e-41
Viruses,M,27,1.7980058734706255e-42
Viruses,M,28,5.123920085524777e-44
Viruses,M,29,1.4602041867730955e-45
Viruses,M,30,4.1612598000761055e-47
Viruses,M,31,1.1858672424434169e-48
Viruses,M,32,3.37946002956757e-50
Viruses,M,33,9.630715549501973e-52
Viruses,M,34,2.744541470646934e-53
Viruses,M,35,7.821337724475062e-55
Viruses,M,36,2.2289087067748757e-56
Viruses,M,37,6.351898099976605e-58
Viruses,M,38,1.8101508307563668e-59
Viruses,M,39,5.1585305345185456e-61
Viruses,M,40,1.470067401203307e-62
Viruses,M,41,4.189367785301562e-64
Viruses,M,42,1.1938773981489903e-65
Viruses,M,43,3.4022872062267567e-67
Viruses,M,44,9.695767967130652e-69
Viruses,M,45,2.763079974564951e-70
Viruses,M,46,7.874168370905461e-72
Viruses,M,47,2.2439642755230162e-73
Viruses,M,48,6.394803149535031e-75
Viruses,M,49,1.822377823362264e-76
Viruses,M,50,5.193374766077138e-78
Viruses,B,1,0.0
Viruses,B,2,0.0
Viruses,B,3,0.0
Viruses,B,4,0.0
Viruses,B,5,0.0
Viruses,B,6,0.0
Viruses,B,7,0.0
Viruses,B,8,0.0
Viruses,B,9,0.0
Viruses,B,10,0.0
Viruses,B,11,0.0
Viruses,B,12,0.0
Viruses,B,13,0.0
Viruses,B,14,0.0
Viruses,B,15,0.0
Viruses,B,16,0.0
Viruses,B,17,0.0
Viruses,B,18,0.0
Viruses,B,19,0.0
Viruses,B,20,0.0
Viruses,B,21,0.0
Viruses,B,22,0.0
Viruses,B,23,0.0
Viruses,B,24,0.0
Viruses,B,25,0.0
Viruses,B,26,0.0
Viruses,B,27,0.0
Viruses,B,28,0.0
Viruses,B,29,0.0
Viruses,B,30,0.0
Viruses,B,31,0.0
Viruses,B,32,0.0
Viruses,B,33,0.0
Viruses,B,34,0.0
Viruses,B,35,0.0
Viruses,B,36,0.0
Viruses,B,37,0.0
Viruses,B,38,0.0
Viruses,B,39,0.0
Viruses,B,40,0.0
Viruses,B,41,0.0
Viruses,B,42,0.0
Viruses,B,43,0.0
Viruses,B,44,0.0
Viruses,B,45,0.0
Viruses,B,46,0.0
Viruses,B,47,0.0
Viruses,B,48,0.0
Viruses,B,49,0.0
Viruses,B,50,0.0
Viruses,F,1,0.013684471521164704
Viruses,F,2,0.00019265088233071413
Viruses,F,3,2.7121516826865235e-06
Viruses,F,4,3.818184822674242e-08
Viruses,F,5,5.375265488713064e-10
Viruses,F,6,7.567333802849495e-12
Viruses,F,7,1.0653341868228123e-13
Viruses,F,8,1.4997844144077008e-15
Viruses,F,9,2.1114062775067645e-17
Viruses,F,10,2.9724515242782755e-19
Viruses,F,11,4.184636636875746e-21
Viruses,F,12,5.891158742087323e-23
Viruses,F,13,8.293611688680154e-25
Viruses,F,14,1.1675800611382086e-26
Viruses,F,15,1.643726822933097e-28
Viruses,F,16,2.3140493387629983e-30
Viruses,F,17,3.257733747189341e-32
Viruses,F,18,4.586258810388856e-34
Viruses,F,19,6.456565056618457e-36
Viruses,F,20,9.089594384842829e-38
Viruses,F,21,1.2796390241011191e-39
Viruses,F,22,1.8014841616398247e-41
Viruses,F,23,2.536141148804704e-43
Viruses,F,24,3.570396045450447e-45
Viruses,F,25,5.026426832503489e-47
Viruses,F,26,7.076236468137694e-49
Viruses,F,27,9.961971838364975e-51
Viruses,F,28,1.4024528908160529e-52
Viruses,F,29,1.974382323972841e-54
Viruses,F,30,2.7795483090687903e-56
Viruses,F,31,3.913066232735097e-58
Viruses,F,32,5.508840156443091e-60
Viruses,F,33,7.755381091014201e-62
Viruses,F,34,1.0918076066613488e-63
Viruses,F,35,1.5370538674685479e-65
Viruses,F,36,2.163874456530343e-67
Viruses,F,37,3.046316568811014e-69
Viruses,F,38,4.288624328184256e-71
Viruses,F,39,6.037553291932631e-73
Viruses,F,40,8.499706890475026e-75
Viruses,F,41,1.1965942780252112e-76
Viruses,F,42,1.6845732266452955e-78
Viruses,F,43,2.371553172236005e-80
Viruses,F,44,3.338688018889491e-82
Viruses,F,45,4.70022676192687e-84
Viruses,F,46,6.617009881888213e-86
Viruses,F,47,9.315469655990933e-88
Viruses,F,48,1.3114378920486828e-89
Viruses,F,49,1.8462508152715803e-91
Viruses,F,50,2.5991639356753007e-93
Viruses,G,1,0.06825171175474147
Viruses,G,2,0.005512923083917805
Viruses,G,3,0.00044529756320847784
Viruses,G,4,3.596819995146602e-05
Viruses,G,5,2.905273944072663e-06
Viruses,G,6,2.3466886587310294e-07
Viruses,G,7,1.895500309790788e-08
Viruses,G,8,1.5310601221211186e-09
Viruses,G,9,1.2366893771746544e-10
Viruses,G,10,9.989161062452696e-12
Viruses,G,11,8.068585416298029e-13
Viruses,G,12,6.517271091443623e-14
Viruses,G,13,5.264221705278142e-15
Viruses,G,14,4.2520910628842805e-16
Viruses,G,15,3.434558690590915e-17
Viruses,G,16,2.77420996508762e-18
Viruses,G,17,2.2408238215510935e-19
Viruses,G,18,1.809989677213295e-20
Viruses,G,19,1.4619902734481833e-21
Viruses,G,20,1.180899309297671e-22
Viruses,G,21,9.53852569354417e-24
Viruses,G,22,7.704591889423145e-25
Viruses,G,23,6.223261129625223e-26
Viruses,G,24,5.0267398511621755e-27
Viruses,G,25,4.0602688855486975e-28
Viruses,G,26,3.279617388423904e-29
Viruses,G,27,2.649058601201211e-30
Viruses,G,28,2.1397348048488493e-31
Viruses,G,29,1.7283366374022252e-32
Viruses,G,30,1.3960363337632592e-33
Viruses,G,31,1.1276260671743214e-34
Viruses,G,32,9.108219582962917e-36
Viruses,G,33,7.357018996497206e-37
Viruses,G,34,5.942514672797729e-38
Viruses,G,35,4.799971381510585e-39
Viruses,G,36,3.877100273523356e-40
Viruses,G,37,3.131665865521105e-41
Viruses,G,38,2.529553119955171e-42
Viruses,G,39,2.043206159738314e-43
Viruses,G,40,1.6503671649585966e-44
Viruses,G,41,1.3330577368278481e-45
Viruses,G,42,1.0767561106689648e-46
Viruses,G,43,8.697325628384859e-48
Viruses,G,44,7.02512596275534e-49
Viruses,G,45,5.674433371967947e-50
Viruses,G,46,4.5834329894740586e-51
Viruses,G,47,3.702194843414539e-52
Viruses,G,48,2.9903887959269513e-53
Viruses,G,49,2.4154388218416492e-54
Viruses,G,50,1.9510321567571497e-55
Viruses,H,1,0.01989560441303749
Viruses,H,2,0.00041278602375555183
Viruses,H,3,8.564318925453795e-06
Viruses,H,4,1.7768905543255938e-07
Viruses,H,5,3.686621282478945e-09
Viruses,H,6,7.648854031747124e-11
Viruses,H,7,1.5869535684889913e-12
Viruses,H,8,3.2925476392764876e-14
Viruses,H,9,6.831245836150859e-16
Viruses,H,10,1.417319498046289e-17
Viruses,H,11,2.940597670942644e-19
Viruses,H,12,6.101034152336829e-21
Viruses,H,13,1.2658181054754156e-22
Viruses,H,14,2.6262686556764418e-24
Viruses,H,15,5.448876913636864e-26
Viruses,H,16,1.1305111362385561e-27
Viruses,H,17,2.345539180671913e-29
Viruses,H,18,4.8664306539888445e-31
Viruses,H,19,1.0096675214480199e-32
Viruses,H,20,2.0948176936034164e-34
Viruses,H,21,4.346243764621139e-36
Viruses,H,22,9.017412311910848e-38
Viruses,H,23,1.8708965535919367e-39
Viruses,H,24,3.881661160839678e-41
Viruses,H,25,8.053514951771931e-43
Viruses,H,26,1.6709109937968869e-44
Viruses,H,27,3.4667391392587136e-46
Viruses,H,28,7.192651376575458e-48
Viruses,H,29,1.4923024706155151e-49
Viruses,H,30,3.096169336189163e-51
Viruses,H,31,6.423808006163852e-53
Viruses,H,32,1.332785930592708e-54
Viruses,H,33,2.7652108143354158e-56
Viruses,H,34,5.7371485339112766e-58
Viruses,H,35,1.1903205762657556e-59
Viruses,H,36,2.4696294089421113e-61
Viruses,H,37,5.12388808454073e-63
Viruses,H,38,1.0630837569327749e-64
Viruses,H,39,2.2056435574072487e-66
Viruses,H,40,4.5761808235771376e-68
Viruses,H,41,9.494476503126349e-70
Viruses,H,42,1.9698759193250833e-71
Viruses,H,43,4.087019580552017e-73
Viruses,H,44,8.479584367698955e-75
Viruses,H,45,1.7593101680029826e-76
Viruses,H,46,3.650146201774979e-78
Viruses,H,47,7.573176996672549e-80
Viruses,H,48,1.571252400658386e-81
Viruses,H,49,3.259971485757537e-83
Viruses,H,50,6.763658138882782e-85
Viruses,C,1,0.006226757336347234
Viruses,C,2,3.926617349092569e-05
Viruses,C,3,2.476140143794252e-07
Viruses,C,4,1.561463587259487e-09
Viruses,C,5,9.846649998578828e-12
Viruses,C,6,6.209335714621441e-14
Viruses,C,7,3.9156312068000937e-16
Viruses,C,8,2.469212239815495e-18
Viruses,C,9,1.557094824115781e-20
Viruses,C,10,9.819100408595584e-23
Viruses,C,11,6.191962836228198e-25
Viruses,C,12,3.9046758022423495e-27
Viruses,C,13,2.4623037191715866e-29
Viruses,C,14,1.5527382841782779e-31
Viruses,C,15,9.791627898625174e-34
Viruses,C,16,6.174638564790278e-36
Viruses,C,17,3.893751049419329e-38
Viruses,C,18,2.4554145276305866e-40
Viruses,C,19,1.548393933248107e-42
Viruses,C,20,9.76423225300818e-45
Viruses,C,21,6.157362764312018e-47
Viruses,C,22,3.882856862571639e-49
Viruses,C,23,2.44854461111229e-51
Viruses,C,24,1.544061737222079e-53
Viruses,C,25,9.736913256688585e-56
Viruses,C,26,6.1401352991782555e-58
Viruses,C,27,3.8719931561798285e-60
Viruses,C,28,2.441693915687799e-62
Viruses,C,29,1.5397416620924234e-64
Viruses,C,30,9.709670695212051e-67
Viruses,C,31,6.122956034153255e-69
Viruses,C,32,3.861159844963722e-71
Viruses,C,33,2.4348623875791034e-73
Viruses,C,34,1.5354336739465171e-75
Viruses,C,35,9.682504354724269e-78
Viruses,C,36,6.105824834379657e-80
Viruses,C,37,3.8503568438817426e-82
Viruses,C,38,2.4280499731586546e-84
Viruses,C,39,1.5311377389666207e-86
Viruses,C,40,9.655414021969258e-89
Viruses,C,41,6.088741565377413e-91
Viruses,C,42,3.8395840681302504e-93
Viruses,C,43,2.421256618948949e-95
Viruses,C,44,1.5268538234296115e-97
Viruses,C,45,9.6283994842877e-100
Viruses,C,46,6.071706093042731e-102
Viruses,C,47,3.828841433142874e-104
Viruses,C,48,2.414482271622103e-106
Viruses,C,49,1.5225818937067206e-108
Viruses,C,50,9.601460529615268e-111
Viruses,D,1,0.05411252652131714
Viruses,D,2,0.003323991238416298
Viruses,D,3,0.0002041841041873307
Viruses,D,4,1.2542496478614754e-05
Viruses,D,5,7.704528153265743e-07
Viruses,D,6,4.732690510670997e-08
Viruses,D,7,2.9071682294134055e-09
Viruses,D,8,1.7857975489955307e-10
Viruses,D,9,1.0969688144404087e-11
Viruses,D,10,6.738393053185937e-13
Viruses,D,11,4.139218940548206e-14
Viruses,D,12,2.5426141370148187e-15
Viruses,D,13,1.5618614870590512e-16
Viruses,D,14,9.594107376522047e-18
Viruses,D,15,5.893409698292573e-19
Viruses,D,16,3.620167724714348e-20
Viruses,D,17,2.2237745254432924e-21
Viruses,D,18,1.3660066372755535e-22
Viruses,D,19,8.391022164033911e-24
Viruses,D,20,5.1543858599206245e-25
Viruses,D,21,3.166204673707772e-26
Viruses,D,22,1.9449168743380263e-27
Viruses,D,23,1.1947116620401798e-28
Viruses,D,24,7.338801849311005e-30
Viruses,D,25,4.5080343897772475e-31
Viruses,D,26,2.7691678392055597e-32
Viruses,D,27,1.7010275119195125e-33
Viruses,D,28,1.044896793665347e-34
Viruses,D,29,6.418528223450534e-36
Viruses,D,30,3.942734326010913e-37
Viruses,D,31,2.4219187677183444e-38
Viruses,D,32,1.4877214725652063e-39
Viruses,D,33,9.138684622427365e-41
Viruses,D,34,5.613655389687193e-42
Viruses,D,35,3.4483219561847328e-43
Viruses,D,36,2.1182141560293205e-44
Viruses,D,37,1.3011636580962682e-45
Viruses,D,38,7.992708670798947e-47
Viruses,D,39,4.909712279370946e-48
Viruses,D,40,3.0159080806077097e-49
Viruses,D,41,1.8525936008291426e-50
Viruses,D,42,1.1379998853086779e-51
Viruses,D,43,6.990436209986677e-53
Viruses,D,44,4.2940424719496467e-54
Viruses,D,45,2.6377181905423e-55
Viruses,D,46,1.6202814243611262e-56
Viruses,D,47,9.952965800300187e-58
Viruses,D,48,6.1138470596862455e-59
Viruses,D,49,3.7555766410959404e-60
Viruses,D,50,2.30695268780068e-61
Viruses,S,1,0.08945703020569114
Viruses,S,2,0.010193113131036222
Viruses,S,3,0.0011614465074819029
Viruses,S,4,0.00013234013714952028
Viruses,S,5,1.507939607027208e-05
Viruses,S,6,1.7182102931269428e-06
Viruses,S,7,1.9578016239174935e-07
Viruses,S,8,2.2308021398465633e-08
Viruses,S,9,2.54187049716827e-09
Viruses,S,10,2.896314966247463e-10
Viruses,S,11,3.3001840152967174e-11
Viruses,S,12,3.760369525325102e-12
Viruses,S,13,4.2847243976249567e-13
Viruses,S,14,4.8821965607263913e-14
Viruses,S,15,5.562981663600329e-15
Viruses,S,16,6.338697060765024e-16
Viruses,S,17,7.222580058289728e-17
Viruses,S,18,8.229713803692732e-18
Viruses,S,19,9.377284674464154e-19
Viruses,S,20,1.0684875557456677e-19
Viruses,S,21,1.217480002385221e-20
Viruses,S,22,1.3872483102280883e-21
Viruses,S,23,1.5806895147849592e-22
Viruses,S,24,1.8011046210900046e-23
Viruses,S,25,2.0522549341722482e-24
Viruses,S,26,2.3384262443818736e-25
Viruses,S,27,2.6645019628711294e-26
Viruses,S,28,3.036046455260667e-27
Viruses,S,29,3.4593999955505667e-28
Viruses,S,30,3.941786960630603e-29
Viruses,S,31,4.49143911169041e-30
Viruses,S,32,5.11773606628276e-31
Viruses,S,33,5.83136535814552e-32
Viruses,S,34,6.644504816145949e-33
Viruses,S,35,7.571030374578869e-34
Viruses,S,36,8.626752861027165e-35
Viruses,S,37,9.829687802484872e-36
Viruses,S,38,1.1200362853887906e-36
Viruses,S,39,1.2762168095210478e-37
Viruses,S,40,1.4541755174821972e-38
Viruses,S,41,1.6569492110343037e-39
Viruses,S,42,1.8879981508014986e-40
Viruses,S,43,2.1512651043810918e-41
Viruses,S,44,2.4512426282637628e-42
Viruses,S,45,2.793049731704769e-43
Viruses,S,46,3.1825192307877284e-44
Viruses,S,47,3.6262972833468726e-45
Viruses,S,48,4.13195680327564e-46
Viruses,S,49,4.708126689596265e-47
Viruses,S,50,5.36463907553827e-48
Viruses,T,1,0.0631100726630486
Viruses,T,2,0.004640120307357774
Viruses,T,3,0.0003411613322283559
Viruses,T,4,2.5083628634211696e-05
Viruses,T,5,1.8442548027040131e-06
Viruses,T,6,1.3559743795033708e-07
Viruses,T,7,9.969698954687454e-09
Viruses,T,8,7.330145668644546e-10
Viruses,T,9,5.389434101045316e-11
Viruses,T,10,3.96254061549655e-12
Viruses,T,11,2.913427984287687e-13
Viruses,T,12,2.142075865780613e-14
Viruses,T,13,1.5749450611121308e-15
Viruses,T,14,1.157966431136448e-16
Viruses,T,15,8.513860506931139e-18
Viruses,T,16,6.259751473135792e-19
Viruses,T,17,4.6024348735248356e-20
Viruses,T,18,3.3839053924015213e-21
Viruses,T,19,2.4879908177721453e-22
Viruses,T,20,1.829276410392035e-23
Viruses,T,21,1.3449616299682123e-24
Viruses,T,22,9.888728547584986e-26
Viruses,T,23,7.270612789907873e-27
Viruses,T,24,5.345663002720588e-28
Viruses,T,25,3.930358246875884e-29
Viruses,T,26,2.8897661414352923e-30
Viruses,T,27,2.1246786749842872e-31
Viruses,T,28,1.5621539083058253e-32
Viruses,T,29,1.1485618328866657e-33
Viruses,T,30,8.444713910389653e-35
Viruses,T,31,6.208911961587474e-36
Viruses,T,32,4.565055507601586e-37
Viruses,T,33,3.356422496632621e-38
Viruses,T,34,2.467784226750909e-39
Viruses,T,35,1.8144196673423623e-40
Viruses,T,36,1.3340383221320692e-41
Viruses,T,37,9.80841575380225e-43
Viruses,T,38,7.211563416385268e-44
Viruses,T,39,5.302247397943536e-45
Viruses,T,40,3.898437252194449e-46
Viruses,T,41,2.866296471792667e-47
Viruses,T,42,2.107422778085362e-48
Viruses,T,43,1.5494666407677455e-49
Viruses,T,44,1.1392336154937557e-50
Viruses,T,45,8.376128898314978e-52
Viruses,T,46,6.158485350766217e-53
Viruses,T,47,4.527979723811538e-54
Viruses,T,48,3.329162807328518e-55
Viruses,T,49,2.447741746592857e-56
Viruses,T,50,1.7996835855622437e-57
Viruses,U,1,0.0
Viruses,U,2,0.0
Viruses,U,3,0.0
Viruses,U,4,0.0
Viruses,U,5,0.0
Viruses,U,6,0.0
Viruses,U,7,0.0
Viruses,U,8,0.0
Viruses,U,9,0.0
Viruses,U,10,0.0
Viruses,U,11,0.0
Viruses,U,12,0.0
Viruses,U,13,0.0
Viruses,U,14,0.0
Viruses,U,15,0.0
Viruses,U,16,0.0
Viruses,U,17,0.0
Viruses,U,18,0.0
Viruses,U,19,0.0
Viruses,U,20,0.0
Viruses,U,21,0.0
Viruses,U,22,0.0
Viruses,U,23,0.0
Viruses,U,24,0.0
Viruses,U,25,0.0
Viruses,U,26,0.0
Viruses,U,27,0.0
Viruses,U,28,0.0
Viruses,U,29,0.0
Viruses,U,30,0.0
Viruses,U,31,0.0
Viruses,U,32,0.0
Viruses,U,33,0.0
Viruses,U,34,0.0
Viruses,U,35,0.0
Viruses,U,36,0.0
Viruses,U,37,0.0
Viruses,U,38,0.0
Viruses,U,39,0.0
Viruses,U,40,0.0
Viruses,U,41,0.0
Viruses,U,42,0.0
Viruses,U,43,0.0
Viruses,U,44,0.0
Viruses,U,45,0.0
Viruses,U,46,0.0
Viruses,U,47,0.0
Viruses,U,48,0.0
Viruses,U,49,0.0
Viruses,U,50,0.0
Viruses,E,1,0.06416487124011484
Viruses,E,2,0.004811738477124535
Viruses,E,3,0.00036083337696727057
Viruses,E,4,2.7058978070522977e-05
Viruses,E,5,2.0291589995774046e-06
Viruses,E,6,1.5216710087257163e-07
Viruses,E,7,1.1411045951936563e-08
Viruses,E,8,8.557169649059061e-10
Viruses,E,9,6.41704123453736e-11
Viruses,E,10,4.812154005884495e-12
Viruses,E,11,3.6086453756471293e-13
Viruses,E,12,2.706131481090421e-14
Viruses,E,13,2.0293342322769506e-15
Viruses,E,14,1.5218024161308215e-16
Viruses,E,15,1.1412031379094919e-17
Viruses,E,16,8.557908623155419e-19
Viruses,E,17,6.417595392914729e-20
Viruses,E,18,4.812569570528399e-21
Viruses,E,19,3.608957008531005e-22
