kingdom,aa,n,expected_frequency
Bacteria,K,42,3.3801742947131724e-54
Bacteria,K,43,1.8069860541898604e-55
Bacteria,K,44,9.659852763047275e-57
Bacteria,K,45,5.1639997545851384e-58
Bacteria,K,46,2.7605900544744013e-59
Bacteria,K,47,1.4757664235162646e-60
Bacteria,K,48,7.88920663264739e-62
Bacteria,K,49,4.21744120890833e-63
Bacteria,K,50,2.2545752923991314e-64
Bacteria,V,1,0.06545733405255749
Bacteria,V,2,0.005027199650912959
Bacteria,V,3,0.00038609480046723576
Bacteria,V,4,2.9652531289614293e-05
Bacteria,V,5,2.277349010702801e-06
Bacteria,V,6,1.7490306193068647e-07
Bacteria,V,7,1.3432759286767813e-08
Bacteria,V,8,1.031651590683726e-09
Bacteria,V,9,7.923204621173219e-11
Bacteria,V,10,6.085113621292937e-12
Bacteria,V,11,4.673438280906327e-13
Bacteria,V,12,3.5892551437355095e-14
Bacteria,V,13,2.7565898408170348e-15
Bacteria,V,14,2.117093170085219e-16
Bacteria,V,15,1.6259522633563147e-17
Bacteria,V,16,1.2487503148513326e-18
Bacteria,V,17,9.590548160512487e-20
Bacteria,V,18,7.365652919179426e-21
Bacteria,V,19,5.656907406939847e-22
Bacteria,V,20,4.3445709106608226e-23
Bacteria,V,21,3.336681165154683e-24
Bacteria,V,22,2.562610077459774e-25
Bacteria,V,23,1.9681144478765196e-26
Bacteria,V,24,1.511534865959763e-27
Bacteria,V,25,1.1608764182779596e-28
Bacteria,V,26,8.915666379009868e-30
Bacteria,V,27,6.847335834396637e-31
Bacteria,V,28,5.258833836514554e-32
Bacteria,V,29,4.038845762631895e-33
Bacteria,V,30,3.1018806833305555e-34
Bacteria,V,31,2.3822805670472847e-35
Bacteria,V,32,1.8296192792423867e-36
Bacteria,V,33,1.4051689600627076e-37
Bacteria,V,34,1.0791861611456766e-38
Bacteria,V,35,8.288275670111361e-40
Bacteria,V,36,6.365492447645176e-41
Bacteria,V,37,4.8887724918642036e-42
Bacteria,V,38,3.754634330930616e-43
Bacteria,V,39,2.883602986734032e-44
Bacteria,V,40,2.2146407485280864e-45
Bacteria,V,41,1.7008699420845136e-46
Bacteria,V,42,1.3062879664836472e-47
Bacteria,V,43,1.0032444040305079e-48
Bacteria,V,44,7.705034112255436e-50
Bacteria,V,45,5.917556124162006e-51
Bacteria,V,46,4.544752167535421e-52
Bacteria,V,47,3.4904227067627285e-53
Bacteria,V,48,2.680685375742197e-54
Bacteria,V,49,2.0587976550218377e-55
Bacteria,V,50,1.5811806274169236e-56
Bacteria,M,1,0.021834348296352026
Bacteria,M,2,0.0004993146046693038
Bacteria,M,3,1.141848023362884e-05
Bacteria,M,4,2.611213243644743e-07
Bacteria,M,5,5.971402905007065e-09
Bacteria,M,6,1.365558816029736e-10
Bacteria,M,7,3.1228019775267996e-12
Bacteria,M,8,7.141319785257011e-14
Bacteria,M,9,1.633099013075848e-15
Bacteria,M,10,3.734621143860911e-17
Bacteria,M,11,8.54044670684349e-19
Bacteria,M,12,1.9530556686408104e-20
Bacteria,M,13,4.466307882646806e-22
Bacteria,M,14,1.0213690486598027e-23
Bacteria,M,15,2.3356982119692484e-25
Bacteria,M,16,5.341346641113516e-27
Bacteria,M,17,1.2214756082071387e-28
Bacteria,M,18,2.7933080582352167e-30
Bacteria,M,19,6.387822937908909e-32
Bacteria,M,20,1.4607870322707957e-33
Bacteria,M,21,3.3405727966984995e-35
Bacteria,M,22,7.639324804721662e-37
Bacteria,M,23,1.7469843354323052e-38
Bacteria,M,24,3.995057608179616e-40
Bacteria,M,25,9.136020838288904e-42
Bacteria,M,26,2.0892533961652066e-43
Bacteria,M,27,4.777769042616776e-45
Bacteria,M,28,1.0925949464285177e-46
Bacteria,M,29,2.4985797896737867e-48
Bacteria,M,30,5.713829251886205e-50
Bacteria,M,31,1.3066560793711112e-51
Bacteria,M,32,2.988101384362977e-53
Bacteria,M,33,6.833282318274073e-55
Bacteria,M,34,1.5626560559688497e-56
Bacteria,M,35,3.573530018986374e-58
Bacteria,M,36,8.172058558771758e-60
Bacteria,M,37,1.8688115318235804e-61
Bacteria,M,38,4.2736557947544927e-63
Bacteria,M,39,9.773127755807762e-65
Bacteria,M,40,2.2349489691840526e-66
Bacteria,M,41,5.110950168321027e-68
Bacteria,M,42,1.1687878328871838e-69
Bacteria,M,43,2.6728200301625687e-71
Bacteria,M,44,6.112287202708928e-73
Bacteria,M,45,1.3977766713356673e-74
Bacteria,M,46,3.1964787617707413e-76
Bacteria,M,47,7.30980612567238e-78
Bacteria,M,48,1.6716289885598125e-79
Bacteria,M,49,3.822732679023643e-81
Bacteria,M,50,8.74194288043863e-83
Bacteria,B,1,7.316887520644741e-08
Bacteria,B,2,5.353685082422993e-15
Bacteria,B,3,3.9172317301432133e-22
Bacteria,B,4,2.8661948156083965e-29
Bacteria,B,5,2.0971628147002958e-36
Bacteria,B,6,1.5344706673150897e-43
Bacteria,B,7,1.1227550919487915e-50
Bacteria,B,8,8.215073923196022e-58
Bacteria,B,9,6.010878066599171e-65
Bacteria,B,10,4.3980925149687027e-72
Bacteria,B,11,3.218035294661652e-79
Bacteria,B,12,2.354600573417406e-86
Bacteria,B,13,1.722835007289904e-93
Bacteria,B,14,1.260579180967281e-100
Bacteria,B,15,9.223517427753007e-108
Bacteria,B,16,6.748744943953789e-115
Bacteria,B,17,4.93798148865616e-122
Bacteria,B,18,3.6130660418803145e-129
Bacteria,B,19,2.6436401701743346e-136
Bacteria,B,20,1.934322060086743e-143
Bacteria,B,21,1.4153219013506978e-150
Bacteria,B,22,1.0355752673125824e-157
Bacteria,B,23,7.577188858916671e-165
Bacteria,B,24,5.544144671655325e-172
Bacteria,B,25,4.0565888897005466e-179
Bacteria,B,26,2.96816089669764e-186
Bacteria,B,27,2.171770260243276e-193
Bacteria,B,28,1.5890601040276474e-200
Bacteria,B,29,1.162697574617999e-207
Bacteria,B,30,8.507328618949814e-215
Bacteria,B,31,6.224717571513043e-222
Bacteria,B,32,4.5545564983578084e-229
Bacteria,B,33,3.332518248163843e-236
Bacteria,B,34,2.4383664750561937e-243
Bacteria,B,35,1.7841255842946704e-250
Bacteria,B,36,1.3054248133318198e-257
Bacteria,B,37,9.551647923574408e-265
Bacteria,B,38,6.988834372089797e-272
Bacteria,B,39,5.113652248420135e-279
Bacteria,B,40,3.7416023796759565e-286
Bacteria,B,41,2.737688776533829e-293
Bacteria,B,42,2.0031363775774575e-300
Bacteria,B,43,1.465672570807852e-307
Bacteria,B,44,1.072416291e-314
Bacteria,B,45,7.86e-322
Bacteria,B,46,0.0
Bacteria,B,47,0.0
Bacteria,B,48,0.0
Bacteria,B,49,0.0
Bacteria,B,50,0.0
Bacteria,F,1,0.03598750430512014
Bacteria,F,2,0.0014022483271067144
Bacteria,F,3,5.463841988603312e-05
Bacteria,F,4,2.1289787763927687e-06
Bacteria,F,5,8.295537535281978e-08
Bacteria,F,6,3.2323451864499263e-09
Bacteria,F,7,1.2594790102424465e-10
Bacteria,F,8,4.907543241022183e-12
Bacteria,F,9,1.9122177080082035e-13
Bacteria,F,10,7.450930910307222e-15
Bacteria,F,11,2.90324533643182e-16
Bacteria,F,12,1.1312456906362012e-17
Bacteria,F,13,4.407883813759218e-19
Bacteria,F,14,1.717526075584305e-20
Bacteria,F,15,6.692317549532312e-22
Bacteria,F,16,2.607652647633983e-23
Bacteria,F,17,1.0160683919112184e-24
Bacteria,F,18,3.959096998512353e-26
Bacteria,F,19,1.5426568888877627e-27
Bacteria,F,20,6.010942085346955e-29
Bacteria,F,21,2.342155602691764e-30
Bacteria,F,22,9.126178208559104e-32
Bacteria,F,23,3.556003221931961e-33
Bacteria,F,24,1.3855919340399316e-34
Bacteria,F,25,5.398940574169289e-36
Bacteria,F,26,2.1036900264296264e-37
Bacteria,F,27,8.197000256815045e-39
Bacteria,F,28,3.1939502667254575e-40
Bacteria,F,29,1.2445184807496098e-41
Bacteria,F,30,4.849249736487678e-43
Bacteria,F,31,1.889503721363937e-44
Bacteria,F,32,7.362426162926572e-46
Bacteria,F,33,2.8687595791247036e-47
Bacteria,F,34,1.1178083610890026e-48
Bacteria,F,35,4.355525437589021e-50
Bacteria,F,36,1.6971247038269875e-51
Bacteria,F,37,6.612823875353548e-53
Bacteria,F,38,2.5766780430357754e-54
Bacteria,F,39,1.0039991783552095e-55
Bacteria,F,40,3.912069468137041e-57
Bacteria,F,41,1.5243326741165373e-58
Bacteria,F,42,5.939542025785616e-60
Bacteria,F,43,2.3143346642831617e-61
Bacteria,F,44,9.017774291434874e-63
Bacteria,F,45,3.513763779554836e-64
Bacteria,F,46,1.3691333913999472e-65
Bacteria,F,47,5.33481008129638e-67
Bacteria,F,48,2.078701665029203e-68
Bacteria,F,49,8.099633438394416e-70
Bacteria,F,50,3.156011415203985e-71
Bacteria,G,1,0.06497259925305095
Bacteria,G,2,0.004945718758105182
Bacteria,G,3,0.00037646845463281775
Bacteria,G,4,2.865680485801045e-05
Bacteria,G,5,2.1813579718679145e-06
Bacteria,G,6,1.660451199988405e-07
Bacteria,G,7,1.2639366042163215e-08
Bacteria,G,8,9.62109419107916e-10
Bacteria,G,9,7.323583566203504e-11
Bacteria,G,10,5.57471688624535e-12
Bacteria,G,11,4.243478357399203e-13
Bacteria,G,12,3.2301386666190834e-14
Bacteria,G,13,2.4587837916964203e-15
Bacteria,G,14,1.871627926313406e-16
Bacteria,G,15,1.4246844746521434e-17
Bacteria,G,16,1.0844708094908895e-18
Bacteria,G,17,8.254999317831274e-20
Bacteria,G,18,6.283711201907392e-21
Bacteria,G,19,4.783165321853693e-22
Bacteria,G,20,3.640948757994961e-23
Bacteria,G,21,2.7714927179660083e-24
Bacteria,G,22,2.109662177714516e-25
Bacteria,G,23,1.6058763117896605e-26
Bacteria,G,24,1.2223941614960005e-27
Bacteria,G,25,9.304872829179813e-29
Bacteria,G,26,7.082875646366709e-30
Bacteria,G,27,5.391489850841589e-31
Bacteria,G,28,4.1040058110633216e-32
Bacteria,G,29,3.123972067685968e-33
Bacteria,G,30,2.377969703009168e-34
Bacteria,G,31,1.8101121859960058e-35
Bacteria,G,32,1.3778586504887047e-36
Bacteria,G,33,1.0488269596847763e-37
Bacteria,G,34,7.983678086075411e-39
Bacteria,G,35,6.077181292254106e-40
Bacteria,G,36,4.625954611488884e-41
Bacteria,G,37,3.521279856309491e-42
Bacteria,G,38,2.6804006670658155e-43
Bacteria,G,39,2.0403228454374256e-44
Bacteria,G,40,1.5530951640043205e-45
Bacteria,G,41,1.1822171152215252e-46
Bacteria,G,42,8.999044874489204e-48
Bacteria,G,43,6.850079195300412e-49
Bacteria,G,44,5.21428503094902e-50
Bacteria,G,45,3.969117379348289e-51
Bacteria,G,46,3.0212948999792917e-52
Bacteria,G,47,2.2998117717898505e-53
Bacteria,G,48,1.7506183145840626e-54
Bacteria,G,49,1.3325718743373676e-55
Bacteria,G,50,1.0143546342921205e-56
Bacteria,H,1,0.02092670596852925
Bacteria,H,2,0.0004577320736817469
Bacteria,H,3,1.0012022512863611e-05
Bacteria,H,4,2.1899403725809987e-07
Bacteria,H,5,4.7900799556717236e-09
Bacteria,H,6,1.0477393023576202e-10
Bacteria,H,7,2.2917313611958104e-12
Bacteria,H,8,5.0127284717393843e-14
Bacteria,H,9,1.0964394499656942e-15
Bacteria,H,10,2.3982537139577516e-17
Bacteria,H,11,5.245725951115776e-19
Bacteria,H,12,1.1474032373663308e-20
Bacteria,H,13,2.5097273502034687e-22
Bacteria,H,14,5.4895534257136935e-24
Bacteria,H,15,1.200735881183342e-25
Bacteria,H,16,2.6263824113774663e-27
Bacteria,H,17,5.744714286371582e-29
Bacteria,H,18,1.256547488632215e-30
Bacteria,H,19,2.7484597361676317e-32
Bacteria,H,20,6.011735322122531e-34
Bacteria,H,21,1.3149532848405323e-35
Bacteria,H,22,2.876211357725611e-37
Bacteria,H,23,6.29116780776972e-39
Bacteria,H,24,1.3760738507345068e-40
Bacteria,H,25,3.009901023998573e-42
Bacteria,H,26,6.583588642013631e-44
Bacteria,H,27,1.4400353719827644e-45
Bacteria,H,28,3.149804742246599e-47
Bacteria,H,29,6.88960153848076e-49
Bacteria,H,30,1.5069698995113226e-50
Bacteria,H,31,3.296211348869879e-52
Bacteria,H,32,7.209838272112716e-54
Bacteria,H,33,1.577015622127612e-55
Bacteria,H,34,3.449423105722139e-57
Bacteria,H,35,7.544959983488954e-59
Bacteria,H,36,1.6503171518163773e-60
Bacteria,H,37,3.60975632414142e-62
Bacteria,H,38,7.895658543775955e-64
Bacteria,H,39,1.7270258222964711e-65
Bacteria,H,40,3.777542017986532e-67
Bacteria,H,41,8.262657983120833e-69
Bacteria,H,42,1.8073000014549104e-70
Bacteria,H,43,3.9531265870274037e-72
Bacteria,H,44,8.646715985438351e-74
Bacteria,H,45,1.891305418303237e-75
Bacteria,H,46,4.136872532100222e-77
Bacteria,H,47,9.048625452677379e-79
Bacteria,H,48,1.979215505131191e-80
Bacteria,H,49,4.329159203503815e-82
Bacteria,H,50,9.469216141796298e-84
Bacteria,C,1,0.0099430529246381
Bacteria,C,2,0.00010090180759265299
Bacteria,C,3,1.0239485651571478e-06
Bacteria,C,4,1.039099981558432e-08
Bacteria,C,5,1.0544755942004031e-10
Bacteria,C,6,1.0700787205256693e-12
Bacteria,C,7,1.0859127270651963e-14
Bacteria,C,8,1.1019810301646728e-16
Bacteria,C,9,1.1182870967216178e-18
Bacteria,C,10,1.1348344449334023e-20
Bacteria,C,11,1.1516266450563326e-22
Bacteria,C,12,1.1686673201759706e-24
Bacteria,C,13,1.18596014698885e-26
Bacteria,C,14,1.2035088565957613e-28
Bacteria,C,15,1.2213172353067732e-30
Bacteria,C,16,1.2393891254581677e-32
Bacteria,C,17,1.2577284262414627e-34
Bacteria,C,18,1.2763390945447009e-36
Bacteria,C,19,1.2952251458061886e-38
Bacteria,C,20,1.3143906548808674e-40
Bacteria,C,21,1.3338397569195037e-42
Bacteria,C,22,1.3535766482608901e-44
Bacteria,C,23,1.3736055873372465e-46
Bacteria,C,24,1.393930895593021e-48
Bacteria,C,25,1.414556958417284e-50
Bacteria,C,26,1.4354882260899182e-52
Bacteria,C,27,1.4567292147418152e-54
Bacteria,C,28,1.478284507329272e-56
Bacteria,C,29,1.5001587546228122e-58
Bacteria,C,30,1.5223566762106352e-60
Bacteria,C,31,1.5448830615169149e-62
Bacteria,C,32,1.567742770835167e-64
Bacteria,C,33,1.5909407363769037e-66
Bacteria,C,34,1.6144819633358114e-68
Bacteria,C,35,1.6383715309676676e-70
Bacteria,C,36,1.6626145936862434e-72
Bacteria,C,37,1.6872163821754202e-74
Bacteria,C,38,1.712182204517761e-76
Bacteria,C,39,1.7375174473397828e-78
Bacteria,C,40,1.763227576974176e-80
Bacteria,C,41,1.78931814063922e-82
Bacteria,C,42,1.815794767635651e-84
Bacteria,C,43,1.8426631705612398e-86
Bacteria,C,44,1.869929146543343e-88
Bacteria,C,45,1.8975985784896908e-90
Bacteria,C,46,1.9256774363576832e-92
Bacteria,C,47,1.9541717784424685e-94
Bacteria,C,48,1.9830877526840805e-96
Bacteria,C,49,2.01243159799392e-98
Bacteria,C,50,2.04220964560086e-100
Bacteria,D,1,0.05065413198074368
Bacteria,D,2,0.0028851435107687304
Bacteria,D,3,0.00016433117600150228
Bacteria,D,4,9.359927956873612e-06
Bacteria,D,5,5.331200901103715e-07
Bacteria,D,6,3.036530107804637e-08
Bacteria,D,7,1.7295381034496604e-09
Bacteria,D,8,9.85105348896709e-11
Bacteria,D,9,5.610934772060383e-12
Bacteria,D,10,3.1958601231407326e-13
Bacteria,D,11,1.8202888362807693e-14
Bacteria,D,12,1.036794890832738e-15
Bacteria,D,13,5.905346581442559e-17
Bacteria,D,14,3.3635503565170685e-18
Bacteria,D,15,1.9158013581080015e-19
Bacteria,D,16,1.0911966388780414e-20
Bacteria,D,17,6.215206496537047e-22
Bacteria,D,18,3.5400394776063544e-23
Bacteria,D,19,2.0163255251444837e-24
Bacteria,D,20,1.1484529054173622e-25
Bacteria,D,21,6.541325096140262e-27
Bacteria,D,22,3.7257891735529528e-28
Bacteria,D,23,2.1221243038287822e-29
Bacteria,D,24,1.2087134701200207e-30
Bacteria,D,25,6.884555490993792e-32
Bacteria,D,26,3.921285356724486e-33
Bacteria,D,27,2.233474458732596e-34
Bacteria,D,28,1.2721359717564043e-35
Bacteria,D,29,7.2457955554815075e-37
Bacteria,D,30,4.12703943583547e-38
Bacteria,D,31,2.3506672765637102e-39
Bacteria,D,32,1.3388863205734916e-40
Bacteria,D,33,7.625990276426248e-42
Bacteria,D,34,4.343589653768182e-43
Bacteria,D,35,2.474009328158165e-44
Bacteria,D,36,1.4091391323081636e-45
Bacteria,D,37,8.026134225130372e-47
Bacteria,D,38,4.5715024955904366e-48
Bacteria,D,39,2.603823270454977e-49
Bacteria,D,40,1.4830781849736665e-50
Bacteria,D,41,8.447274159126988e-52
Bacteria,D,42,4.811374170453568e-53
Bacteria,D,43,2.7404486905513436e-54
Bacteria,D,44,1.5608968996141493e-55
Bacteria,D,45,8.890511760447851e-57
Bacteria,D,46,5.06383217124721e-58
Bacteria,D,47,2.8842429940463314e-59
Bacteria,D,48,1.642798846284914e-60
Bacteria,D,49,9.357006517571146e-62
Bacteria,D,50,5.32953691609084e-63
Bacteria,S,1,0.04619907833881399
Bacteria,S,2,0.0023715928786336824
Bacteria,S,3,0.00012174383092098686
Bacteria,S,4,6.249622564163206e-06
Bacteria,S,5,3.208193951104334e-07
Bacteria,S,6,1.6469008043657044e-08
Bacteria,S,7,8.454234066761376e-10
Bacteria,S,8,4.3399137013061614e-11
Bacteria,S,9,2.227860121455112e-12
Bacteria,S,10,1.143654243464839e-13
Bacteria,S,11,5.8708579412106795e-15
Bacteria,S,12,3.013758149618247e-16
Bacteria,S,13,1.5470887347884576e-17
Bacteria,S,14,7.941856759848278e-19
Bacteria,S,15,4.0768888930325073e-20
Bacteria,S,16,2.0928384317081735e-21
Bacteria,S,17,1.0743419347827203e-22
Bacteria,S,18,5.51504872686523e-24
Bacteria,S,19,2.8311063242494777e-25
Bacteria,S,20,1.4533258754653348e-26
Bacteria,S,21,7.460532591819954e-28
Bacteria,S,22,3.8298049661977104e-29
Bacteria,S,23,1.96599986644313e-30
Bacteria,S,24,1.0092303678565104e-31
Bacteria,S,25,5.180803685640791e-33
Bacteria,S,26,2.659524295345554e-34
Bacteria,S,27,1.3652456079617753e-35
Bacteria,S,28,7.008379556151937e-37
Bacteria,S,29,3.597695807746825e-38
Bacteria,S,30,1.8468484792204756e-39
Bacteria,S,31,9.480649525328102e-41
Bacteria,S,32,4.866815899268681e-42
Bacteria,S,33,2.4983411668257735e-43
Bacteria,S,34,1.2825035331199368e-44
Bacteria,S,35,6.5836297072065385e-46
Bacteria,S,36,3.379653856872378e-47
Bacteria,S,37,1.7349183809304435e-48
Bacteria,S,38,8.90606528348969e-50
Bacteria,S,39,4.571857656568359e-51
Bacteria,S,40,2.3469267029370663e-52
Bacteria,S,41,1.204776124437218e-53
Bacteria,S,42,6.184622247458764e-55
Bacteria,S,43,3.174826556396879e-56
Bacteria,S,44,1.6297719181384924e-57
Bacteria,S,45,8.366304294012525e-59
Bacteria,S,46,4.2947756530226623e-60
Bacteria,S,47,2.204688863994196e-61
Bacteria,S,48,1.131759463058121e-62
Bacteria,S,49,5.809797033677846e-64
Bacteria,S,50,2.9824130192228396e-65
Bacteria,T,1,0.046243047982783524
Bacteria,T,2,0.0023763838225849144
Bacteria,T,3,0.0001221199795122883
Bacteria,T,4,6.2756231776816966e-06
Bacteria,T,5,3.224979763798008e-07
Bacteria,T,6,1.6572847321194238e-08
Bacteria,T,7,8.516619899907623e-10
Bacteria,T,8,4.3766054869004736e-11
Bacteria,T,9,2.249093632577767e-12
Bacteria,T,10,1.1557866440651581e-13
Bacteria,T,11,5.939471559787143e-15
Bacteria,T,12,3.052234821250586e-16
Bacteria,T,13,1.5685128399517864e-17
Bacteria,T,14,8.060430055920768e-19
Bacteria,T,15,4.142174104764611e-20
Bacteria,T,16,2.128621698240459e-21
Bacteria,T,17,1.093877326162654e-22
Bacteria,T,18,5.621325788804334e-24
Bacteria,T,19,2.888742902709916e-25
Bacteria,T,20,1.4844959839504116e-26
Bacteria,T,21,7.628675865538581e-28
Bacteria,T,22,3.920299959760271e-29
Bacteria,T,23,2.014602802030488e-30
Bacteria,T,24,1.0352841597858958e-31
Bacteria,T,25,5.3202213876766354e-33
Bacteria,T,26,2.7340083730968637e-34
Bacteria,T,27,1.4049794622227252e-35
Bacteria,T,28,7.220048441299058e-37
Bacteria,T,29,3.71031042775778e-38
Bacteria,T,30,1.9066912891586107e-39
Bacteria,T,31,9.798295164079623e-41
Bacteria,T,32,5.035245541232432e-42
Bacteria,T,33,2.5875621458564845e-43
Bacteria,T,34,1.3297222158962724e-44
Bacteria,T,35,6.8333090058512615e-46
Bacteria,T,36,3.5115689135098594e-47
Bacteria,T,37,1.804560019716635e-48
Bacteria,T,38,9.27345282113473e-50
Bacteria,T,39,4.765534328933849e-51
Bacteria,T,40,2.4489602608953677e-52
Bacteria,T,41,1.2584960983349906e-53
Bacteria,T,42,6.467285136531104e-55
Bacteria,T,43,3.323472920776812e-56
Bacteria,T,44,1.707899376934118e-57
Bacteria,T,45,8.776723479516608e-59
Bacteria,T,46,4.5102701058523525e-60
Bacteria,T,47,2.317782538691283e-61
Bacteria,T,48,1.1910851834996661e-62
Bacteria,T,49,6.120867211095143e-64
Bacteria,T,50,3.1454522258247985e-65
Bacteria,U,1,5.539923795311816e-07
Bacteria,U,2,3.069078966281752e-13
Bacteria,U,3,1.7002482433502322e-19
Bacteria,U,4,9.419256137673981e-26
Bacteria,U,5,5.218201902816678e-32
Bacteria,U,6,2.890847292032953e-38
Bacteria,U,7,1.6015091446238065e-44
Bacteria,U,8,8.872248449035127e-51
Bacteria,U,9,4.91516347600355e-57
Bacteria,U,10,2.7229661268634356e-63
Bacteria,U,11,1.508504155404882e-69
Bacteria,U,12,8.3570073252987e-76
Bacteria,U,13,4.629723503569085e-82
Bacteria,U,14,2.564834382113443e-88
Bacteria,U,15,1.420900276787573e-94
Bacteria,U,16,7.871687975858174e-101
Bacteria,U,17,4.360859984443074e-107
Bacteria,U,18,2.415885876350885e-113
Bacteria,U,19,1.3383838482255386e-119
Bacteria,U,20,7.41455274326392e-126
Bacteria,U,21,4.107610268573585e-132
Bacteria,U,22,2.2755873081919467e-138
Bacteria,U,23,1.2606594244888022e-144
Bacteria,U,24,6.983964881642691e-151
Bacteria,U,25,3.869067610214947e-157
Bacteria,U,26,2.1434363468467787e-163
Bacteria,U,27,1.1874487178394448e-169
Bacteria,U,28,6.57838269642507e-176
Bacteria,U,29,3.6443779213778235e-182
Bacteria,U,30,2.0189598335535855e-188
Bacteria,U,31,1.1184896016386908e-194
Bacteria,U,32,6.196354024398542e-201
Bacteria,U,33,3.4327367138172826e-207
Bacteria,U,34,1.901712087461445e-213
Bacteria,U,35,1.05353517181786e-219
Bacteria,U,36,5.83651103432233e-226
Bacteria,U,37,3.2333862186098525e-232
Bacteria,U,38,1.7912733098961776e-238
Bacteria,U,39,9.923528628528404e-245
Bacteria,U,40,5.497565329487912e-251
Bacteria,U,41,3.0456126730063605e-257
Bacteria,U,42,1.687248081295828e-263
Bacteria,U,43,9.347236150768765e-270
Bacteria,U,44,5.178303334690211e-276
Bacteria,U,45,2.8687437648462927e-282
Bacteria,U,46,1.589263945434131e-288
Bacteria,U,47,8.804410903502881e-295
Bacteria,U,48,4.877581951092795e-301
Bacteria,U,49,2.702146225383563e-307
Bacteria,U,50,1.49697007587e-313
Bacteria,E,1,0.05865437991151492
Bacteria,E,2,0.003955963597446699
Bacteria,E,3,0.0002668112425352078
Bacteria,E,4,1.799517042804149e-05
Bacteria,E,5,1.2136900816371247e-06
Bacteria,E,6,8.185771955618258e-08
Bacteria,E,7,5.520920334044586e-09
Bacteria,E,8,3.723602550880595e-10
Bacteria,E,9,2.5113957670109904e-11
Bacteria,E,10,1.6938189864192546e-12
Bacteria,E,11,1.1424016861225345e-13
Bacteria,E,12,7.704965069582562e-15
Bacteria,E,13,5.196638576837652e-16
Bacteria,E,14,3.504889672360362e-17
Bacteria,E,15,2.363884159689579e-18
Bacteria,E,16,1.5943293064252474e-19
Bacteria,E,17,1.0753005501167222e-20
Bacteria,E,18,7.252399290544805e-22
Bacteria,E,19,4.8914041254591976e-23
Bacteria,E,20,3.299023310775533e-24
Bacteria,E,21,2.2250369272072016e-25
Bacteria,E,22,1.5006833420258058e-26
Bacteria,E,23,1.0121407269678203e-27
Bacteria,E,24,6.826415823367828e-29
Bacteria,E,25,4.604098200171353e-30
Bacteria,E,26,3.1052489015184466e-31
Bacteria,E,27,2.0943451510271105e-32
Bacteria,E,28,1.4125378514701052e-33
Bacteria,E,29,9.526907161683746e-35
Bacteria,E,30,6.425453305402057e-36
Bacteria,E,31,4.333667734892193e-37
Bacteria,E,32,2.922856200768932e-38
Bacteria,E,33,1.9713298049108326e-39
Bacteria,E,34,1.329569753964438e-40
Bacteria,E,35,8.967326148335769e-42
Bacteria,E,36,6.048042083603026e-43
Bacteria,E,37,4.079121517379161e-44
Bacteria,E,38,2.751176682228559e-45
Bacteria,E,39,1.8555399991371696e-46
Bacteria,E,40,1.2514749454800492e-47
Bacteria,E,41,8.440613190190315e-49
Bacteria,E,42,5.692798827793272e-50
Bacteria,E,43,3.839526556126158e-51
Bacteria,E,44,2.5895810867626423e-52
Bacteria,E,45,1.7465513278503408e-53
Bacteria,E,46,1.1779671841167524e-54
Bacteria,E,47,7.944837719506474e-56
Bacteria,E,48,5.358421460324547e-57
Bacteria,E,49,3.614004660657847e-58
Bacteria,E,50,2.4374771159686946e-59
Bacteria,Q,1,0.03420582208295027
Bacteria,Q,2,0.0012613481541423382
Bacteria,Q,3,4.651252532683055e-05
Bacteria,Q,4,1.715160881771045e-06
Bacteria,Q,5,6.324698196209694e-08
Bacteria,Q,6,2.33224811143273e-09
Bacteria,Q,7,8.600222626498264e-11
Bacteria,Q,8,3.1713533762879006e-12
Bacteria,Q,9,1.1694444055790395e-13
Bacteria,Q,10,4.312355185535653e-15
Bacteria,Q,11,1.590191646349225e-16
Bacteria,Q,12,5.863871048007746e-18
Bacteria,Q,13,2.1623169601352636e-19
Bacteria,Q,14,7.973597300843015e-21
Bacteria,Q,15,2.940283736757718e-22
Bacteria,Q,16,1.0842369041797356e-23
Bacteria,Q,17,3.9981504155159216e-25
Bacteria,Q,18,1.4743278598493675e-26
Bacteria,Q,19,5.436620468035916e-28
Bacteria,Q,20,2.0047672514637886e-29
Bacteria,Q,21,7.392628851271732e-31
Bacteria,Q,22,2.7260501832694837e-32
Bacteria,Q,23,1.0052377511722629e-33
Bacteria,Q,24,3.7068390838275896e-35
Bacteria,Q,25,1.3669060853880616e-36
Bacteria,Q,26,5.040500016368712e-38
Bacteria,Q,27,1.858696854641634e-39
Bacteria,Q,28,6.85399064822062e-41
Bacteria,Q,29,2.5274260129392182e-42
Bacteria,Q,30,9.319945968324609e-44
Bacteria,Q,31,3.436753139668625e-45
Bacteria,Q,32,1.2673112251041726e-46
Bacteria,Q,33,4.673241504421519e-48
Bacteria,Q,34,1.72326936951519e-49
Bacteria,Q,35,6.354598445425049e-51
Bacteria,Q,36,2.3432739023243287e-52
Bacteria,Q,37,8.640880503263661e-54
Bacteria,Q,38,3.1863460689602233e-55
Bacteria,Q,39,1.174972998104019e-56
Bacteria,Q,40,4.3327420072862806e-58
Bacteria,Q,41,1.5977093373205526e-59
Bacteria,Q,42,5.891592719503028e-61
Bacteria,Q,43,2.172539395101311e-62
Bacteria,Q,44,8.011292782752485e-64
Bacteria,Q,45,2.9541840389959486e-65
